mergeCommitId,isMergeConflicting,filesConflictants,parent1Id,parent1Files,parent2Id,parent2Files,ancestorId,numberOfConflicts
6284811fec705984058c19ccb31a7841fb251775,false,[],2095229061fc38e954f177346036a7917ee80980,[res/values-ca/strings.xml@ res/values-de/strings.xml@ res/values-fr/strings.xml@ res/values-ru/strings.xml@ src/org/fdroid/fdroid/views/fragments/AppListFragment.java],67e10206847d1ba3276bbe36c02b9cc65da10b70,[Android.mk@ README.md@ res/layout/repodiscoveryitem.xml@ res/values/default_repo.xml@ res/values/strings.xml@ src/org/fdroid/fdroid/AppDetails.java@ src/org/fdroid/fdroid/data/DBHelper.java],49a3c3370f35b6104e53ab27a3eb1df4ebc94f70,0
d4d5fb19084bb3097c99f8c38872db63841c31e4,false,[],79d2bd120e96f703915b49a5f90badd15eb260fd,[app/build.gradle@ app/src/main/java/org/fdroid/fdroid/CleanCacheService.java@ app/src/main/java/org/fdroid/fdroid/UpdateService.java@ app/src/main/java/org/fdroid/fdroid/data/Apk.java@ app/src/main/java/org/fdroid/fdroid/data/App.java@ app/src/main/java/org/fdroid/fdroid/data/ContentValuesCursor.java@ app/src/main/java/org/fdroid/fdroid/installer/InstallManagerService.java@ app/src/main/java/org/fdroid/fdroid/installer/Installer.java],086ff54b5f40eea34ff06d0d952b7099783f8b60,[app/build.gradle@ app/src/androidTest/java/org/fdroid/fdroid/RepoUpdaterTest.java@ app/src/androidTest/java/org/fdroid/fdroid/RepoXMLHandlerTest.java@ app/src/main/AndroidManifest.xml@ app/src/main/java/org/fdroid/fdroid/FDroidApp.java@ app/src/main/java/org/fdroid/fdroid/RepoUpdater.java@ app/src/main/java/org/fdroid/fdroid/RepoXMLHandler.java@ app/src/main/java/org/fdroid/fdroid/compat/FileCompat.java@ app/src/main/java/org/fdroid/fdroid/data/DBHelper.java@ app/src/main/java/org/fdroid/fdroid/data/Repo.java@ app/src/main/java/org/fdroid/fdroid/data/RepoProvider.java@ app/src/main/java/org/fdroid/fdroid/localrepo/LocalRepoManager.java@ app/src/main/java/org/fdroid/fdroid/privileged/install/InstallExtension.java],7fbce1f09c4fff7da821237a624fe71b8e2933d5,0
27453855b2411e6c992f71c56a6545c1842f026d,false,[],0f5aa55dabf3a62f898a0e711efa6e73926d1587,[app/src/main/res/values-eo/strings.xml@ app/src/main/res/values-fa/strings.xml@ app/src/main/res/values-id/strings.xml@ app/src/main/res/values-pl/strings.xml@ app/src/main/res/values-pt-rBR/strings.xml@ app/src/main/res/values-ro/strings.xml@ app/src/main/res/values-sc/strings.xml@ app/src/main/res/values-tr/strings.xml],bbd77c5b79076b4bc87fa81a3be6dc75119144fc,[app/src/main/java/org/fdroid/fdroid/installer/DummyInstaller.java@ app/src/main/java/org/fdroid/fdroid/installer/InstallerFactory.java],66612e906cf6aa77a4b641b5dc87f36a531638ac,0
c240283ad4f7f3658fda33259abd0b1136e497b0,false,[],a826d1101d347f3c80da44b53b03ba06edd41b04,[app/src/main/res/transition-v21/app_list_item_click.xml@ app/src/main/res/values-ast/strings.xml@ app/src/main/res/values-bg/strings.xml@ app/src/main/res/values-ca/strings.xml@ app/src/main/res/values-cs/strings.xml@ app/src/main/res/values-da/strings.xml@ app/src/main/res/values-de/strings.xml@ app/src/main/res/values-el/strings.xml@ app/src/main/res/values-eo/strings.xml@ app/src/main/res/values-es/strings.xml@ app/src/main/res/values-eu/strings.xml@ app/src/main/res/values-fa/strings.xml@ app/src/main/res/values-fi/strings.xml@ app/src/main/res/values-fr/strings.xml@ app/src/main/res/values-gl/strings.xml@ app/src/main/res/values-he/strings.xml@ app/src/main/res/values-hi/strings.xml@ app/src/main/res/values-id/strings.xml@ app/src/main/res/values-it/strings.xml@ app/src/main/res/values-ja/strings.xml@ app/src/main/res/values-ko/strings.xml@ app/src/main/res/values-lt/strings.xml@ app/src/main/res/values-nb/strings.xml@ app/src/main/res/values-nl/strings.xml@ app/src/main/res/values-pl/strings.xml@ app/src/main/res/values-pt-rBR/strings.xml@ app/src/main/res/values-pt-rPT/strings.xml@ app/src/main/res/values-ro/strings.xml@ app/src/main/res/values-ru/strings.xml@ app/src/main/res/values-sc/strings.xml@ app/src/main/res/values-sk/strings.xml@ app/src/main/res/values-sr/strings.xml@ app/src/main/res/values-sv/strings.xml@ app/src/main/res/values-tr/strings.xml@ app/src/main/res/values-uk/strings.xml@ app/src/main/res/values-vi/strings.xml@ app/src/main/res/values-zh-rCN/strings.xml@ app/src/main/res/values-zh-rHK/strings.xml@ app/src/main/res/values-zh-rTW/strings.xml],7e83189f5b5722ed9592ff36a96689a8d55294c6,[app/src/main/java/org/fdroid/fdroid/AppDetails.java@ app/src/main/java/org/fdroid/fdroid/net/DownloadCompleteService.java@ app/src/main/java/org/fdroid/fdroid/net/DownloaderService.java@ app/src/main/res/values/strings.xml],8ce4cad7ef2c65abee086d58a4f26d91122ed2b7,0
fe0fe0e6a21e4ce5d863aa26991e86bf3c2adc2c,false,[],ac739de3450ac4bb004c03e73c342bf3ea72a797,[AndroidManifest.xml@ lint.xml@ res/layout/addrepo.xml@ res/layout/repo_item.xml@ res/layout/repodetails.xml@ res/layout/repolisticons.xml@ res/menu/manage_repo_context.xml@ res/values-bg/strings.xml@ res/values-ca/strings.xml@ res/values-el/strings.xml@ res/values-es/strings.xml@ res/values-eu/strings.xml@ res/values-fa/strings.xml@ res/values-fi/strings.xml@ res/values-fr/strings.xml@ res/values-gl/strings.xml@ res/values-it/strings.xml@ res/values-ko/strings.xml@ res/values-nb/strings.xml@ res/values-nl/strings.xml@ res/values-pl/strings.xml@ res/values-pt-rBR/strings.xml@ res/values-ro/strings.xml@ res/values-ru/strings.xml@ res/values-sl/strings.xml@ res/values-sr/strings.xml@ res/values-sv/strings.xml@ res/values-tr/strings.xml@ res/values-uk/strings.xml@ res/values/colors.xml@ res/values/dimens.xml@ res/values/strings.xml@ src/org/fdroid/fdroid/AppDetails.java@ src/org/fdroid/fdroid/DB.java@ src/org/fdroid/fdroid/FDroid.java@ src/org/fdroid/fdroid/Hasher.java@ src/org/fdroid/fdroid/ManageRepo.java@ src/org/fdroid/fdroid/ProgressListener.java@ src/org/fdroid/fdroid/RepoXMLHandler.java@ src/org/fdroid/fdroid/UpdateService.java@ src/org/fdroid/fdroid/Utils.java@ src/org/fdroid/fdroid/compat/ClipboardCompat.java@ src/org/fdroid/fdroid/compat/SupportedArchitectures.java@ src/org/fdroid/fdroid/compat/SwitchCompat.java@ src/org/fdroid/fdroid/data/DBHelper.java@ src/org/fdroid/fdroid/net/Downloader.java@ src/org/fdroid/fdroid/updater/RepoUpdater.java@ src/org/fdroid/fdroid/updater/SignedRepoUpdater.java@ src/org/fdroid/fdroid/updater/UnsignedRepoUpdater.java@ src/org/fdroid/fdroid/views/RepoAdapter.java@ src/org/fdroid/fdroid/views/RepoDetailsActivity.java@ src/org/fdroid/fdroid/views/fragments/RepoDetailsFragment.java@ tests/gen/org/fdroid/fdroid/tests/BuildConfig.java@ tests/gen/org/fdroid/fdroid/tests/Manifest.java@ tests/gen/org/fdroid/fdroid/tests/R.java@ tests/local.properties@ tests/project.properties@ tools/change-package-name.sh@ tools/fix-ellipsis.sh],3aed80d94b878b6f3f006f7e550929173de9ae8a,[src/org/fdroid/fdroid/Utils.java],4edd90d7aaac9bb9a1bf0b50b7a4c967f359558d,0
47196234feadbd6c79bf1ed28fdbd0ea7f471ca1,false,[],5307d56ee5da8245e6320d7c941ce751cf4ee08a,[F-Droid/res/layout/available_app_list.xml],94410c5dbc9535e5d6df162d6577faab6cff72b1,[F-Droid/src/org/fdroid/fdroid/RepoUpdater.java@ F-Droid/src/org/fdroid/fdroid/net/BluetoothDownloader.java@ F-Droid/src/org/fdroid/fdroid/net/Downloader.java@ F-Droid/src/org/fdroid/fdroid/net/DownloaderFactory.java@ F-Droid/src/org/fdroid/fdroid/net/HttpDownloader.java@ F-Droid/src/org/fdroid/fdroid/net/IconDownloader.java@ F-Droid/src/org/fdroid/fdroid/views/swap/SwapAppsView.java],c6a8bd213990b4ad02a271ef526e7e354825dd9b,0
27d1187216940b0983afd2838f6bb3441a9b392a,false,[],1505047cb75df58aad06b6d5a99e97aae2f58a53,[app/src/main/java/org/fdroid/fdroid/UpdateService.java],d0ca382d8037dc4974fe926ac494cec21773a385,[app/src/main/java/org/fdroid/fdroid/net/DownloaderService.java@ app/src/main/res/drawable/ic_cancel_black_24dp.xml],7a880fdc33e6ce0750ff4f1437cb2000d3c90573,0
2da1a5acd4e14bac6f407acbadd8e4e10a55f2b2,false,[],2495251a223c4715034d271080a074816bad39e6,[F-Droid/res/values-cs/strings.xml@ F-Droid/res/values-de/strings.xml@ F-Droid/res/values-el/strings.xml@ F-Droid/res/values-es/strings.xml@ F-Droid/res/values-eu/strings.xml@ F-Droid/res/values-fa/strings.xml@ F-Droid/res/values-fi/strings.xml@ F-Droid/res/values-fr/strings.xml@ F-Droid/res/values-hu/strings.xml@ F-Droid/res/values-it/strings.xml@ F-Droid/res/values-ja/strings.xml@ F-Droid/res/values-lt/strings.xml@ F-Droid/res/values-nb/strings.xml@ F-Droid/res/values-nl/strings.xml@ F-Droid/res/values-pl/strings.xml@ F-Droid/res/values-ro/strings.xml@ F-Droid/res/values-ru/strings.xml@ F-Droid/res/values-sr/strings.xml@ F-Droid/res/values-sv/strings.xml@ F-Droid/res/values-tr/strings.xml@ F-Droid/res/values-zh-rCN/strings.xml@ F-Droid/res/values-zh-rHK/strings.xml@ F-Droid/res/values/array.xml@ F-Droid/res/values/no_trans.xml@ F-Droid/res/values/strings.xml@ F-Droid/src/org/fdroid/fdroid/views/fragments/PreferenceFragment.java@ F-Droid/tools/remove-unused-trans.sh],2da1e143748d4774602b628c386206775452c92f,[F-Droid/res/values/strings.xml],89575a4591aead6ca00f74d29f55ca7648c7b103,0
ab7602c407b9ffd5bcb5d8007127a0a1be2392a7,false,[],e18164acbba173b8a451c3ccadcf5ab5a04e6ea1,[.gitlab-ci.yml@ README.md@ app/build.gradle@ app/src/androidTest/java/org/fdroid/fdroid/CleanCacheServiceTest.java@ app/src/androidTest/java/org/fdroid/fdroid/compat/FileCompatTest.java@ app/src/androidTest/java/org/fdroid/fdroid/installer/ApkVerifierTest.java@ app/src/main/java/org/fdroid/fdroid/AppFilter.java@ app/src/main/java/org/fdroid/fdroid/FDroidApp.java@ app/src/main/java/org/fdroid/fdroid/Preferences.java@ app/src/main/java/org/fdroid/fdroid/installer/InstallManagerService.java@ app/src/main/java/org/fdroid/fdroid/installer/InstallerFactory.java@ app/src/main/java/org/fdroid/fdroid/installer/PrivilegedInstaller.java@ app/src/main/java/org/fdroid/fdroid/views/ManageReposActivity.java@ app/src/main/java/org/fdroid/fdroid/views/fragments/AppListFragment.java@ app/src/main/java/org/fdroid/fdroid/views/fragments/PreferencesFragment.java@ app/src/main/res/values-ast/strings.xml@ app/src/main/res/values-ca/strings.xml@ app/src/main/res/values-de/strings.xml@ app/src/main/res/values-eo/strings.xml@ app/src/main/res/values-es/strings.xml@ app/src/main/res/values-eu/strings.xml@ app/src/main/res/values-fr/strings.xml@ app/src/main/res/values-gl/strings.xml@ app/src/main/res/values-hr/strings.xml@ app/src/main/res/values-id/strings.xml@ app/src/main/res/values-ja/strings.xml@ app/src/main/res/values-my/strings.xml@ app/src/main/res/values-nl/strings.xml@ app/src/main/res/values-pl/strings.xml@ app/src/main/res/values-ro/strings.xml@ app/src/main/res/values-sc/strings.xml@ app/src/main/res/values-sr/strings.xml@ app/src/main/res/values-uk/strings.xml@ app/src/main/res/values-ur/strings.xml@ app/src/main/res/values-zh-rCN/strings.xml@ app/src/main/res/values/donottranslate.xml@ app/src/main/res/values/strings.xml@ app/src/main/res/xml/preferences.xml@ extern/support-v4-preferencefragment/build.gradle],1678223cabed4da1dd3f155bc8569d5b2376ffba,[app/src/main/java/org/fdroid/fdroid/data/DBHelper.java@ app/src/main/java/org/fdroid/fdroid/data/Schema.java@ app/src/main/java/org/fdroid/fdroid/data/TempApkProvider.java@ app/src/main/java/org/fdroid/fdroid/data/TempAppProvider.java@ app/src/test/java/org/fdroid/fdroid/Issue763MultiRepo.java@ app/src/test/java/org/fdroid/fdroid/MultiRepoUpdaterTest.java@ app/src/test/resources/index.antox.jar@ app/src/test/resources/index.microg.jar],fde227e889cf5182ea4429b128ba6dfa55aea1b0,0
72d7d902e0582b5779e33c80a0e1438d6114f295,false,[],318bbfc14060a2a6ebdeb6f042a43db65b29c5ab,[app/src/main/java/org/fdroid/fdroid/views/categories/CategoryController.java@ app/src/main/res/drawable/category_games.png@ app/src/main/res/layout/app_details2_header.xml],9e33dcf0db513723bb753b2add91ba246932cd4b,[app/src/main/java/org/fdroid/fdroid/data/InstalledAppProviderService.java@ app/src/main/java/org/fdroid/fdroid/receiver/PackageManagerReceiver.java],701d927e7a57df7b05f3cd82b24b7de1aa7ce35b,0
