mergeCommitId,isMergeConflicting,filesConflictants,parent1Id,parent1Files,parent2Id,parent2Files,ancestorId,numberOfConflicts
cb663b63703731177e2f2d43abb376b1f30ce35b,false,[],d907b127ce8d718be5d3f4cbc94a4924429ae728,[project/app/src/main/java/org/owntracks/android/support/ServiceBridge.java],129d1b87e25c409156ca680c25304cabf58df88a,[project/build.gradle],1092238d5486d810d092d5b0c1fa8bfb541a9af5,0
86556dbac4821fed8d5aa364383b879f2c4e3bb6,false,[],bb867a4df92b31fd76da06409701b5e1dfaab0b3,[project/app/build.gradle@ project/app/dependencies.gradle@ project/app/src/main/java/org/owntracks/android/App.java@ project/app/src/main/java/org/owntracks/android/support/Preferences.java@ project/app/src/main/java/org/owntracks/android/support/TimberDebugLogTree.java@ project/app/src/main/java/org/owntracks/android/support/TimberLogFileTree.java@ project/app/src/main/java/org/owntracks/android/support/widgets/BindingConversions.java@ project/app/src/main/java/org/owntracks/android/ui/preferences/PreferencesFragment.java@ project/app/src/main/java/org/owntracks/android/ui/region/RegionActivity.java@ project/app/src/main/java/org/owntracks/android/ui/region/RegionMvvm.java@ project/app/src/main/java/org/owntracks/android/ui/region/RegionViewModel.java@ project/app/src/main/res/layout/ui_region.xml@ project/app/src/main/res/menu/activity_waypoint.xml@ project/app/src/main/res/values-de/strings.xml@ project/app/src/main/res/values-es/strings.xml@ project/app/src/main/res/values/strings.xml@ project/app/src/main/res/xml/preferences_root.xml],e6ab22af8dcf24e83801f1d53aa91d471806dc9f,[project/app/src/main/java/org/owntracks/android/services/BackgroundService.java@ project/app/src/main/java/org/owntracks/android/services/LocationProcessor.java@ project/app/src/main/java/org/owntracks/android/services/MessageProcessor.java],a1f9146c44660aca7b0b9745167362e3005f3144,0
bb867a4df92b31fd76da06409701b5e1dfaab0b3,false,[],6013cd94b71192995114e002b0e5beca52a4614c,[project/app/dependencies.gradle@ project/app/src/main/java/org/owntracks/android/App.java@ project/app/src/main/java/org/owntracks/android/support/Preferences.java@ project/app/src/main/java/org/owntracks/android/support/TimberDebugLogTree.java@ project/app/src/main/java/org/owntracks/android/support/TimberLogFileTree.java@ project/app/src/main/java/org/owntracks/android/ui/preferences/PreferencesFragment.java@ project/app/src/main/res/values/strings.xml@ project/app/src/main/res/xml/preferences_root.xml],ae7e66b9e23f3d11257a3fe492d469ccb35474f8,[project/app/build.gradle@ project/app/dependencies.gradle@ project/app/src/main/java/org/owntracks/android/support/widgets/BindingConversions.java@ project/app/src/main/java/org/owntracks/android/ui/region/RegionActivity.java@ project/app/src/main/java/org/owntracks/android/ui/region/RegionMvvm.java@ project/app/src/main/java/org/owntracks/android/ui/region/RegionViewModel.java@ project/app/src/main/res/layout/ui_region.xml@ project/app/src/main/res/menu/activity_waypoint.xml@ project/app/src/main/res/values-de/strings.xml@ project/app/src/main/res/values-es/strings.xml@ project/app/src/main/res/values/strings.xml],a1f9146c44660aca7b0b9745167362e3005f3144,0
e6ab22af8dcf24e83801f1d53aa91d471806dc9f,false,[],2e9705a70504b888751fbd06c814dfc979dff0d9,[project/app/src/main/java/org/owntracks/android/services/BackgroundService.java@ project/app/src/main/java/org/owntracks/android/services/LocationProcessor.java@ project/app/src/main/java/org/owntracks/android/services/MessageProcessor.java],a1f9146c44660aca7b0b9745167362e3005f3144,[project/app/dependencies.gradle@ project/app/src/main/java/org/owntracks/android/services/MessageProcessorEndpointMqtt.java],9e666c75ee56d1c399f8da217d6903f3e77a2df4,0
af6b5b3bd10c003e49b41653054ebccd0307ebf4,false,[],29d8c53623b85879870c59465a165dd07f7629e8,[project/app/src/main/java/org/owntracks/android/App.java@ project/app/src/main/java/org/owntracks/android/injection/modules/android/AndroindBindingModule.java@ project/app/src/main/java/org/owntracks/android/services/BackgroundService.java@ project/app/src/main/java/org/owntracks/android/services/MessageProcessorEndpointHttp.java@ project/app/src/main/java/org/owntracks/android/support/DebugFileLogTree.java@ project/app/src/main/java/org/owntracks/android/support/Preferences.java@ project/app/src/main/java/org/owntracks/android/support/TimberLogFileTree.java@ project/app/src/main/java/org/owntracks/android/support/TimberLogTree.java@ project/app/src/main/java/org/owntracks/android/support/receiver/WifiStateReceiver.java],453abb811ce5b4743790066791bd8f79e3ecbcdb,[project/app/build.gradle@ project/app/dependencies.gradle@ project/build.gradle],322274024a9b4c5037fc26dea26cb6638e589f88,0
414044076795f12f95d89a013904565018be30eb,true,[project/app/build.gradle],a830391ae80cb1829c7c1d1951e552700ebcc470,[project/app/build.gradle@ project/app/src/main/java/org/owntracks/android/services/BackgroundService.java@ project/app/src/main/java/org/owntracks/android/services/MessageProcessor.java@ project/app/src/main/java/org/owntracks/android/services/MessageProcessorEndpointHttp.java@ project/build.gradle],717bb09507eb6461d52538f7d821c6160a17de65,[project/app/build.gradle@ project/build.gradle],fc09018284ffac08832b37790ace36e1feb09327,1
65b9dc3314cd02d6c226365ff1b9a90efd797cc6,false,[],3908c16035d8fbab82bc45297e77aef1e64481be,[project/app/build.gradle@ project/app/src/main/java/org/owntracks/android/services/BackgroundService.java@ project/app/src/main/java/org/owntracks/android/services/MessageProcessor.java],fc09018284ffac08832b37790ace36e1feb09327,[project/app/build.gradle],c68d5693bbaf8ddc5668ccf7be8ba4e67e0644df,0
0df467f413315d264b81ff10a80721f8cf535e4c,false,[],af89bb5d6ad38dadd557c6281d67c8351fb7ee61,[project/app/src/main/java/org/owntracks/android/services/MessageProcessorEndpointMqtt.java],6317b40bcd8deba485227dd588b9e4cc61626b00,[project/app/build.gradle@ project/app/src/main/AndroidManifest.xml@ project/app/src/main/java/org/owntracks/android/ui/preferences/PreferencesFragment.java@ project/app/src/main/res/layout/ui_preferences_connection.xml@ project/app/src/test/java/org/owntracks/android/services/MessageProcessorEndpointHttpTest.java@ project/build.gradle@ project/gradle/wrapper/gradle-wrapper.properties],1b2b70d5c8593a6cd8e03f6c8e771ccda7154754,0
574194efd0d27f330da6901bc3b2c7761edbc274,false,[],e28ec8d834ec3ec16a58c23c1ad16293084a1a88,[project/app/src/main/AndroidManifest.xml@ project/app/src/main/res/layout/ui_preferences_connection.xml],5c5009d0530360d3c1c7cf50fca86e124f6ff1a4,[project/build.gradle],2e2ed89c8ad3fed98b9bea9a199b883a9c5c6e40,0
1b2b70d5c8593a6cd8e03f6c8e771ccda7154754,false,[],2b5b9ecfafb7fb78ab9d6a9b9a15d4d82e2acfa5,[project/app/build.gradle@ project/app/src/main/java/org/owntracks/android/services/worker/MQTTKeepaliveWorker.java@ project/app/src/main/java/org/owntracks/android/services/worker/MQTTReconnectWorker.java@ project/app/src/main/java/org/owntracks/android/services/worker/SendLocationPingWorker.java],487126ebf88e7798ba3d153120b28f8d3183df60,[project/app/build.gradle],e44bccd8d534be910acd5f0fbfeda8a64d5521cd,0
