mergeCommitId,isMergeConflicting,filesConflictants,parent1Id,parent1Files,parent2Id,parent2Files,ancestorId,numberOfConflicts
9b67059e39fbbd7141fa0f32f2d967c088644311,false,[],4bd4d061672e77a70b9089a9a55412b985550a53,[fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessorImpl.kt],6d8bda1c681bbe91cba8c4efae5e991ae408a190,[CHANGELOG@ README.md@ fetch2okhttp/src/main/java/com/tonyodev/fetch2okhttp/OkHttpDownloader.kt@ versions.gradle],937d54206a3c6680ad0af377bbec7967fb67c7c1,0
4bd4d061672e77a70b9089a9a55412b985550a53,false,[],52a95190922145e6cd0dac55577ce5ca926b26de,[fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessorImpl.kt],937d54206a3c6680ad0af377bbec7967fb67c7c1,[CHANGELOG@ README.md@ fetch2/src/main/java/com/tonyodev/fetch2/Error.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchFileServerDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/HttpUrlConnectionDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/ParallelFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/SequentialFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/Downloader.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/FetchCoreDefaults.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/FetchCoreUtils.kt@ fetch2okhttp/src/main/java/com/tonyodev/fetch2okhttp/OkHttpDownloader.kt@ versions.gradle],62a4fa8d84805e948309653dffc1582519c0e706,0
52a95190922145e6cd0dac55577ce5ca926b26de,false,[],cc1d0438b4987381b95e6532814f28bbd0ca53f3,[fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessorImpl.kt],62a4fa8d84805e948309653dffc1582519c0e706,[fetch2/src/androidTest/java/com/tonyodev/fetch2/DatabaseInstrumentedTest.java@ fetch2/src/main/java/com/tonyodev/fetch2/Fetch.kt@ fetch2/src/main/java/com/tonyodev/fetch2/database/DatabaseManager.kt@ fetch2/src/main/java/com/tonyodev/fetch2/database/DatabaseManagerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/database/DownloadDao.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandler.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchImpl.kt@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetch.kt@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetchImpl.kt],500027e9a4fd5043f31aa524ffa73d37a9ccba8a,0
381833078d6458cc93cb877707898e2f24b8990f,false,[],0d3fca499a77ccda5529840229bbf78ec129ae01,[fetch2/src/main/java/com/tonyodev/fetch2/DownloadNotification.kt@ fetch2/src/main/java/com/tonyodev/fetch2/Fetch.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/DownloadManagerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt],fea2f4bffbb0d3160ceb28d9e0054be3ec5d8b53,[CHANGELOG@ README.md@ fetch2/src/main/java/com/tonyodev/fetch2/FetchConfiguration.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchFileServerDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/HttpUrlConnectionDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/DownloadManagerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/ParallelFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/SequentialFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/util/Defaults.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/Downloader.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/FetchCoreUtils.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/FileServerDownloader.kt@ fetch2okhttp/src/main/java/com/tonyodev/fetch2okhttp/OkHttpDownloader.kt@ versions.gradle],c015de2bf2998e1b0b4ef4015b0cf958d1402772,0
e562ce49b2d3098ed6e1cc72898f04cd59d3b4b1,false,[],e45adf24ddb9f04be76aae92a313fa7f932afb66,[],456d636d139fc439ddfd7d7e15ecf6fb7bf1718b,[fetch2/src/main/java/com/tonyodev/fetch2/DefaultFetchNotificationManager.kt@ fetch2/src/main/java/com/tonyodev/fetch2/DownloadNotification.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchIntent.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchNotificationBroadcastReceiver.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchModulesBuilder.kt@ fetch2/src/main/res/drawable-hdpi/fetch_notification_retry.png@ fetch2/src/main/res/drawable-mdpi/fetch_notification_retry.png@ fetch2/src/main/res/drawable-xhdpi/fetch_notification_retry.png@ fetch2/src/main/res/drawable-xxhdpi/fetch_notification_retry.png@ fetch2/src/main/res/drawable-xxxhdpi/fetch_notification_retry.png@ fetch2/src/main/res/values/strings.xml],6da0935a0e00dbdbdef8e9b4aa6634c7a7299696,0
e45adf24ddb9f04be76aae92a313fa7f932afb66,false,[],6da0935a0e00dbdbdef8e9b4aa6634c7a7299696,[.idea/gradle.xml@ CHANGELOG@ README.md@ fetch2/src/androidTest/java/com/tonyodev/fetch2/DownloadManagerInstrumentedTest.java@ fetch2/src/androidTest/java/com/tonyodev/fetch2/DownloadPriorityIteratorProcessorTest.java@ fetch2/src/androidTest/java/com/tonyodev/fetch2/FetchHandlerInstrumentedTest.java@ fetch2/src/main/AndroidManifest.xml@ fetch2/src/main/java/com/tonyodev/fetch2/CompletedDownload.kt@ fetch2/src/main/java/com/tonyodev/fetch2/DefaultFetchNotificationManager.kt@ fetch2/src/main/java/com/tonyodev/fetch2/Download.kt@ fetch2/src/main/java/com/tonyodev/fetch2/DownloadNotification.kt@ fetch2/src/main/java/com/tonyodev/fetch2/EnqueueAction.kt@ fetch2/src/main/java/com/tonyodev/fetch2/Fetch.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchConfiguration.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchErrorUtils.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchFileServerDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchIntent.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchNotificationBroadcastReceiver.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchNotificationManager.kt@ fetch2/src/main/java/com/tonyodev/fetch2/HttpUrlConnectionDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/Request.kt@ fetch2/src/main/java/com/tonyodev/fetch2/database/DownloadInfo.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/DownloadManagerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/ParallelFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/SequentialFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandler.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchModulesBuilder.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/ListenerCoordinator.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessor.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessorImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/util/FetchUtils.kt@ fetch2/src/main/res/drawable-hdpi/fetch_notification_cancel.png@ fetch2/src/main/res/drawable-hdpi/fetch_notification_pause.png@ fetch2/src/main/res/drawable-hdpi/fetch_notification_resume.png@ fetch2/src/main/res/drawable-mdpi/fetch_notification_cancel.png@ fetch2/src/main/res/drawable-mdpi/fetch_notification_pause.png@ fetch2/src/main/res/drawable-mdpi/fetch_notification_resume.png@ fetch2/src/main/res/drawable-xhdpi/fetch_notification_cancel.png@ fetch2/src/main/res/drawable-xhdpi/fetch_notification_pause.png@ fetch2/src/main/res/drawable-xhdpi/fetch_notification_resume.png@ fetch2/src/main/res/drawable-xxhdpi/fetch_notification_cancel.png@ fetch2/src/main/res/drawable-xxhdpi/fetch_notification_pause.png@ fetch2/src/main/res/drawable-xxhdpi/fetch_notification_resume.png@ fetch2/src/main/res/drawable-xxxhdpi/fetch_notification_cancel.png@ fetch2/src/main/res/drawable-xxxhdpi/fetch_notification_pause.png@ fetch2/src/main/res/drawable-xxxhdpi/fetch_notification_resume.png@ fetch2/src/main/res/values/strings.xml@ fetch2core/src/androidTest/java/com/tonyodev/fetch2core/ExampleInstrumentedTest.java@ fetch2core/src/main/java/com/tonyodev/fetch2core/DefaultStorageResolver.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/Downloader.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/FetchCoreUtils.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/StorageResolver.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/StorageResolverHelper.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/server/FileRequest.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/server/FileResponse.kt@ fetch2core/src/test/java/com/tonyodev/fetch2core/ExampleUnitTest.java@ fetch2okhttp/src/androidTest/java/com/tonyodev/fetch2okhttp/ExampleInstrumentedTest.java@ fetch2okhttp/src/main/java/com/tonyodev/fetch2okhttp/OkHttpDownloader.kt@ fetch2okhttp/src/test/java/com/tonyodev/fetch2okhttp/ExampleUnitTest.java@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetch.kt@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetchImpl.kt@ sampleApp/build.gradle@ sampleApp/src/main/AndroidManifest.xml@ sampleApp/src/main/java/com/tonyodev/fetchapp/DownloadListActivity.java@ sampleApp/src/main/java/com/tonyodev/fetchapp/FailedMultiEnqueueActivity.java@ sampleApp/src/main/java/com/tonyodev/fetchapp/GameFilesActivity.java@ sampleApp/src/main/res/xml/network_security_config.xml@ settings.gradle@ versions.gradle],bc8b6c16c3ddf8898395e8f0cb5f5d4b1d0f31e0,[],21b1d141c51f94c8b023e24bb4d6598e445c09c0,0
eb7ed33081330142f0505c3af14f8a01466292f6,false,[],7e38ed0a0530e9fc1bbdf143c50917b89ac2a4fd,[fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt],84ce6979883942ac7a51bc30d4284b0812d7d574,[sampleApp/src/main/AndroidManifest.xml@ sampleApp/src/main/res/xml/network_security_config.xml],21b1d141c51f94c8b023e24bb4d6598e445c09c0,0
bc8b6c16c3ddf8898395e8f0cb5f5d4b1d0f31e0,false,[],4e667ffc962e1ba9b3badfbdf13f566a90a57a18,[],21b1d141c51f94c8b023e24bb4d6598e445c09c0,[CHANGELOG@ README.md@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ versions.gradle],b6fa382f8b7e193083fd0181ad3866d947786ac9,0
4e667ffc962e1ba9b3badfbdf13f566a90a57a18,false,[],70ca86b9e282e40917992d62ce6b049444c4dcdf,[],b6fa382f8b7e193083fd0181ad3866d947786ac9,[CHANGELOG@ README.md@ fetch2/src/main/java/com/tonyodev/fetch2/Error.kt@ fetch2/src/main/java/com/tonyodev/fetch2/Fetch.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchConfiguration.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchErrorUtils.kt@ fetch2/src/main/java/com/tonyodev/fetch2/FetchFileServerDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/HttpUrlConnectionDownloader.kt@ fetch2/src/main/java/com/tonyodev/fetch2/database/DatabaseManagerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/DownloadManagerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/ParallelFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/downloader/SequentialFileDownloaderImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandler.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchModulesBuilder.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessor.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessorImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/provider/NetworkInfoProvider.kt@ fetch2/src/main/java/com/tonyodev/fetch2/util/Defaults.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/Downloader.kt@ fetch2core/src/main/java/com/tonyodev/fetch2core/ErrorStrings.kt@ fetch2okhttp/src/main/java/com/tonyodev/fetch2okhttp/OkHttpDownloader.kt@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetch.kt@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetchImpl.kt@ sampleApp/src/main/java/com/tonyodev/fetchapp/DownloadListActivity.java@ versions.gradle],26402aee31ce971484a5fd6d15b2ebc93ca76901,0
70ca86b9e282e40917992d62ce6b049444c4dcdf,false,[],65fa3f7add5a2623dd7cdd3139372baa0f17f7cd,[],26402aee31ce971484a5fd6d15b2ebc93ca76901,[CHANGELOG@ README.md@ build.gradle@ fetch2/build.gradle@ fetch2/src/main/java/com/tonyodev/fetch2/EnqueueAction.kt@ fetch2/src/main/java/com/tonyodev/fetch2/Fetch.kt@ fetch2/src/main/java/com/tonyodev/fetch2/database/DownloadInfo.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandler.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchHandlerImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/fetch/FetchImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/helper/PriorityListProcessorImpl.kt@ fetch2/src/main/java/com/tonyodev/fetch2/util/Defaults.kt@ fetch2core/build.gradle@ fetch2downloaders/build.gradle@ fetch2fileserver/build.gradle@ fetch2okhttp/build.gradle@ fetch2rx/build.gradle@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetch.kt@ fetch2rx/src/main/java/com/tonyodev/fetch2rx/RxFetchImpl.kt@ fetchmigrator/build.gradle@ sampleApp/build.gradle@ versions.gradle],d60281cadbc7924d372453a53046f1094f8e2470,0
