MergeCommitID, isMergeConflicting, left, right, ancestor, countLeftCommits, countRightCommits, sumMergeCommits, arithmeticMeanMergeCommits, geometricMeanMergeCommits, listLeftCommits,listRightCommits
8f6af2be5512442ae49e6f0f5154a7a419b48fce,false,d77fce9d8051252ac95b799f96bb47f501d376c9,6de7d9f3f0b552aecbf1bc8e2ba1ec9524838e28,9b3ede7a816f81216e420598073dc734c6f30595,1,7,8,4.0,2.65,d77fce9d8051252ac95b799f96bb47f501d376c9@@,6de7d9f3f0b552aecbf1bc8e2ba1ec9524838e28@@3c9df2fc742947e72666902ba9ceda99a5693cb4@@f27823adc86336c806eae66a90fdf99607869d3f@@178eabfd013c667abe43b7b3f5cc0a9641125f7b@@8f5a1850e9c67c46ccbf39767bf012fdf1bed193@@2b0f2cfc679caeb5f277aac2c70aee606727acd2@@50215356ae97e6c0034cfd3603c659c105fd339c@@
695394fe7190a8310adfb05a401e29f6dd76c2f5,false,85349fb59b7319678e5b56fc1af0acd99a8f65ed,784733cd76870cc222204ce40087ed71d59448c6,8bececfa58358558925ac4bf7bbeda5d83b8a496,2,6,8,4.0,3.46,85349fb59b7319678e5b56fc1af0acd99a8f65ed@@b69a26463ce71462d680e240ac4eda32048227e7@@,784733cd76870cc222204ce40087ed71d59448c6@@b5ae78cf4da66061e03b85b7af5d22bf7a5d0036@@25897df85bdab1b321a99cfeca9ac3de0dfcd64d@@1d4f4ce01d9efa6c40c6db4869ac5d1f512a9c57@@32c17e5f72d000799e2a86da83b78971aa9372d3@@13e2eddb6a3da3e61d298354537ebbfd0bc9c488@@
fb1e19e510125cfe4251ff06df7a05eaad25093b,false,033db01b9a5a1e78f395868b37654dd48087026a,7d3723fe696b2759039d832d79c9b8ad3ef82fff,53d9a15d1134840017a0cce39ec20516abeac233,1,1,2,1.0,1.0,033db01b9a5a1e78f395868b37654dd48087026a@@,7d3723fe696b2759039d832d79c9b8ad3ef82fff@@
501d3d31767d3b80e9a01afea0cac6db75e0276a,false,214fd325524f41dafcc4bd4048ac773cc68607c0,96091b00d541d518ae1991a0d67861ef8dff6ebd,92713acdce4bccb5e253a56fc53120120397b089,4,1,5,2.5,2.0,214fd325524f41dafcc4bd4048ac773cc68607c0@@2c1b13620fdeb7578fae548ac82584dab73dc46b@@6c8e726aadbe6714d6295882c5be87a7bf81a9f0@@dd0f9dcccf62ae7015cf07fb941903038d29045d@@,96091b00d541d518ae1991a0d67861ef8dff6ebd@@
32d89db8c6331ec14083db72d02d2c676ac18974,true,c354280a6222282b5cbb15ee882329877bb7b52e,d2c8f0de68732393e802b373047ce57c5c44d1d9,d02dd290ca68248132f88dadaa8a6b1c2f0905aa,5,3,8,4.0,3.87,c354280a6222282b5cbb15ee882329877bb7b52e@@ff4ba92376d856dc3882c349c3489ddadefca8e8@@4eda47df4b6527ce9593be8ce63cbfea2e03527c@@89facb24c60f540b2b0a2a555af8d0690b205c10@@fdf69cabcc2dea660b5f2b33f3db8d80c0f2944e@@,d2c8f0de68732393e802b373047ce57c5c44d1d9@@8679a1241fe10deae8dbc71208bb166240e80380@@7a83557772dd2524de9d99db35dd81239bafc190@@
3311043e80b8c66a3b0673edbd6bbd5cb930bc52,false,7bc2622b9418e377d35992f13c9601e78a821268,6797f51481957e10b9808bdbbdd67952a5497e24,e8093a66f037e872a9bd9b5c2b90ac893a382152,3,4,7,3.5,3.46,7bc2622b9418e377d35992f13c9601e78a821268@@cbb526d68b4afc4750bf2b7b7075f3aac6a38f89@@2191cba844c9ef2639eeb9ee822f0320bfedcd68@@,6797f51481957e10b9808bdbbdd67952a5497e24@@a9457e30a63c0afddd8e34de16ebd01af8f0b74d@@a962ba95239cc21d4eecb394351b03ac9774241b@@71da35d3fd71640ac20822f04876898b1e083382@@
7904db43ea45e42c9296c95bcc709f27d7ea285b,true,43f1c6d8a69b3f639e823359858dad76b374cccb,bc791f2338e0fc7c7168dc3b7a08ef7cb08c97a4,d5a52dcf4696ca708f527c2df0725af311a6424c,6,4,10,5.0,4.9,43f1c6d8a69b3f639e823359858dad76b374cccb@@01edc26914b50d1e4e75debd824eb0a9a3ee805b@@48cef5d4fa269a881689460fd92b87e7fd7a72cb@@0ad4796e1eee9bd533b1537697fd7030903599ed@@4740204231e56cd839d6a2242e369aebbd6a9e7b@@56de1eda6b5c1f5ff93e763f79ce93994e890a8e@@,bc791f2338e0fc7c7168dc3b7a08ef7cb08c97a4@@8c41f18a1bfe0ad7831620af25ea2c14eeb533da@@7849182f9871c81ce77d2c463fe478c7a99862d0@@688142c83ea61402d8111e97c0c3937aedb5a4f3@@
5a6aecad8578d218876d5b55ecf71f5c5baf7a3d,false,252330fb862307764908cf9a363ae896fb147672,cbd6da5267b5b107c4ddb211837d3906b9b9847e,20a5f42359eaca0dca03b4aeb38802a45e3fe491,2,1,3,1.5,1.41,252330fb862307764908cf9a363ae896fb147672@@b855c745e02be7fdd40a59f22f2da4bb1dc77bfe@@,cbd6da5267b5b107c4ddb211837d3906b9b9847e@@
4c9012557e1831d26388165263840276a5f9ac5e,false,d5f0a6397f8f63889c355341dcf2db23134820d1,c5aa3f91b1aeec881de69ade08c57426002befd3,35e791543add7d9ad4b517154ce7c928378d9949,3,1,4,2.0,1.73,d5f0a6397f8f63889c355341dcf2db23134820d1@@0655abe3b940111cdca819da2d8e6efc40feda44@@8f24759a33e3dcb439db5d3f52b6d1e37c7bf34d@@,c5aa3f91b1aeec881de69ade08c57426002befd3@@
cbaa8676fc6c8137a80b26c5b7dc277d89b74b36,false,22ad6260c7e3aa179d984a3071d4539ae155e547,303de3d972eacdda8ac6c4f5ea984ca8d3f1cd64,ee85533aa4cd75293cfd4fdcdf098c2690173e11,3,3,6,3.0,3.0,22ad6260c7e3aa179d984a3071d4539ae155e547@@2740743320304252b591a23d6137bfd1cca298e4@@ba3b90bdf6ca96925ba10c810ec9b5ce9b358c03@@,303de3d972eacdda8ac6c4f5ea984ca8d3f1cd64@@04e318c9ca122868c205551fa0af617fe9b2c754@@9e939131b7e054054aa78fb30634cb6b489d1ae9@@
36ff25a95c6b5f2717814a6bedd41c88e42b3e0a,false,38f2cadb80edf01b336a3a7c06adbbaa1fa898c3,65244e6784b8359af081b839643dfda7f07fb098,5761f32935273ea46e9a94f34827369e9a230796,1,1,2,1.0,1.0,38f2cadb80edf01b336a3a7c06adbbaa1fa898c3@@,65244e6784b8359af081b839643dfda7f07fb098@@
dd9b1fc6135bf233f8082d7bb20483d3195ae435,false,7e451c87c7b998a0437262a82b266f954ca2b230,10144f72c9e4d7f497b0f25ad26bea20d78d0145,b3d88aa333b8043b1b14c458c44712e06e0fadc8,6,1,7,3.5,2.45,7e451c87c7b998a0437262a82b266f954ca2b230@@2804b56d131ccae7515baf9455cbcff280a50348@@485d5e82ed63d709335bd315acb6243144acce17@@eb14d157db4e4cd7bd9b3d52f48019c5f5b3c315@@9fbcc255ab5b45f9a48491af5df3eebeb343718b@@a686529ba5d00dd499f634fecaf90dc34ea52c2c@@,10144f72c9e4d7f497b0f25ad26bea20d78d0145@@
