mergeCommitID, isConflicting, listLeftCommits, listRightCommits, leftFiles, rightFiles
4f8fbf9ed98f646c994d890dc8fd0ffab32e7072,false,4a5077b80307d09b73b226c582765714e78224e8@@7365fc3d5d595665063cc14bcf22b855956f7537@@cd91098fdec1033ad665a54fd9038743059c234b@@c1c3dc593e928d70ede348c4d097272c4df4947d@@4ef7fccf75aa5ccac88c4735f830b4fa167b8777@@999490310b9380c14e6e6d919e9a5899cafc0a3b@@00ef0f6e771f4de0230800444f50bb3a00981f0d@@6f77dea8384a90cbd6ed4ac4ce3ba4c48b7534ed@@8769d29ceffe3d0157278a62aaefd6c21d46fd01@@c881b7982c41a3d668ad1e651352029d9e378126@@a0ef9f5a8798e59b5ec40508bc990424d0013ebe@@df55792d27b2753a04c2f545cbfc52a2f72fa9b1@@6672f0106e11a9ef2868826ca0a58b63e46026ba@@acfc26a14230703c4015e3d87d796d8191a7f6c9@@05b22955214f1d8447e856a26ba9d5746ff0aab2@@dc06e81d95ff62e4a4bce71ec67b36eae48e7920@@a4b78501dc2d32664fbdfdbe617a19defb2f213e@@eb756cc65715c2f5b8b382ee9025eb3f2cfc8db4@@238cac93528c2f8748239a9d8f52a27b0017de38@@ffac53f9edbd59a0157284a2c1892c73d5dce79d@@299a6e47898df8b6a7da37a2c54dfd22dc5e282f@@,ae0ef6ea6c8b905d2cb73ee0b88db7d5b3c8680b@@5a6c7ef43a89ae03c6de94f070314ec5bc5c3c9d@@,[.tx/config@ AndroidManifest.xml@ build.gradle@ res/layout-v14/time_dialog.xml@ res/layout/feedinfo.xml@ res/layout/time_dialog.xml@ res/values-he-rIL/strings.xml@ res/values-iw-rIL/strings.xml@ res/values-ru/strings.xml@ res/values/arrays.xml@ res/values/strings.xml@ src/de/danoeh/antennapod/activity/FeedInfoActivity.java@ src/de/danoeh/antennapod/activity/MainActivity.java@ src/de/danoeh/antennapod/activity/OnlineFeedViewActivity.java@ src/de/danoeh/antennapod/adapter/FeedlistAdapter.java@ src/de/danoeh/antennapod/backup/OpmlBackupAgent.java@ src/de/danoeh/antennapod/dialog/TimeDialog.java@ src/de/danoeh/antennapod/feed/Feed.java@ src/de/danoeh/antennapod/feed/FeedFile.java@ src/de/danoeh/antennapod/feed/FeedItem.java@ src/de/danoeh/antennapod/feed/FeedMedia.java@ src/de/danoeh/antennapod/preferences/UserPreferences.java@ src/de/danoeh/antennapod/service/download/AntennapodHttpClient.java@ src/de/danoeh/antennapod/service/download/DownloadRequest.java@ src/de/danoeh/antennapod/service/download/DownloadService.java@ src/de/danoeh/antennapod/service/download/HttpDownloader.java@ src/de/danoeh/antennapod/storage/DBReader.java@ src/de/danoeh/antennapod/storage/DBTasks.java@ src/de/danoeh/antennapod/storage/DBWriter.java@ src/de/danoeh/antennapod/storage/DownloadRequester.java@ src/de/danoeh/antennapod/storage/PodDBAdapter.java@ src/instrumentationTest/de/test/antennapod/service/download/HttpDownloaderTest.java@ src/instrumentationTest/de/test/antennapod/storage/DBReaderTest.java@ src/instrumentationTest/de/test/antennapod/storage/DBTasksTest.java],[src/de/danoeh/antennapod/syndication/handler/TypeGetter.java@ src/de/danoeh/antennapod/syndication/util/SyndDateUtils.java@ src/instrumentationTest/de/test/antennapod/AntennaPodTestRunner.java@ src/instrumentationTest/de/test/antennapod/syndication/handler/FeedHandlerTest.java@ src/instrumentationTest/de/test/antennapod/syndication/handler/TestFeeds.java@ src/instrumentationTest/de/test/antennapod/util/syndication/feedgenerator/AtomGenerator.java@ src/instrumentationTest/de/test/antennapod/util/syndication/feedgenerator/FeedGenerator.java@ src/instrumentationTest/de/test/antennapod/util/syndication/feedgenerator/GeneratorUtil.java@ src/instrumentationTest/de/test/antennapod/util/syndication/feedgenerator/RSS2Generator.java]
ae849077c78770f096f40e9360250b9e32d14f40,false,b5a3c72ac8cfa5b5c5f2af4321f851b5bb293d35@@,b2de7512f4c871e882760bfe8bffa27d10c1c68a@@7dec032d2cfb8835e29cb939b596752380650dcb@@1048939f69a1924a8a9509b493a2f0ed46648941@@ae09dbffb6746641a5658750085af08f5ff60e47@@2c68f8197b6c3048bf460df9c02eae11aabb6184@@433056c72fa7bab3bf990cbdd7b84fcb9d40574a@@60abf883c5ef7de5fc3f68b390a61b2bd6e20d41@@b1a7da6fee16eb8f0a9f23f93c7ad248e2b3ac1a@@e1b1338840f8a5c75c1911085af03975422116db@@dc0d2738a1782155071c19fcd2822193daefdfaf@@54051da5f7a29c91bf9b59fe89cc3a70a3379460@@e8b9e49ee9527f4e533c08cb7ac39d1dc8a19b6b@@b9ab10253ab04bacd7d27ab7a7aecd561f7efbc2@@dfa10a5989ad3b99dbd4f32742aa76de448af92c@@b454ab09740dc8557a670c9c1d4bc8cd19ea129c@@361e56385ba8fe445b2400cd5bf83958945b9293@@f8502b364238eea42482266650e120afd2dbbb35@@0c2d78157c94a7c92cea5d7548332f55f5d976b2@@d8a9d68bf84ac1ec7f8f176c70886b3ed9dfabc5@@3b5e83c74f17a318162f39a2004fe33207de1f10@@6cb3a30307910b8f043af559607ae73a62e5a623@@f1e88a917ec3d4e776a0aa41e904fdea6dc10a1a@@bed57245b3ce454e714b5d5b22c8167ad7b986c8@@1feb62ae853443168c27f088fcc30d5b8feb6507@@,[README.md],[.tx/config@ AndroidManifest.xml@ CHANGELOG.md@ CONTRIBUTORS@ assets/LICENSE_APACHE_COMMONS.txt@ assets/LICENSE_DSLV.txt@ assets/LICENSE_FLATTR4J.txt@ assets/LICENSE_NINE_OLD_ANDROIDS.txt@ assets/LICENSE_PRESTO.txt@ assets/about.html@ build.gradle@ pom.xml@ res/drawable-hdpi-v11/ic_stat_authentication.png@ res/drawable-hdpi/ic_stat_authentication.png@ res/drawable-mdpi-v11/ic_stat_authentication.png@ res/drawable-mdpi/ic_stat_authentication.png@ res/drawable-xhdpi-v11/ic_stat_authentication.png@ res/drawable-xhdpi/ic_stat_authentication.png@ res/drawable-xxhdpi/ic_stat_authentication.png@ res/layout-v14/addfeed.xml@ res/layout-v14/download_authentication_activity.xml@ res/layout/addfeed.xml@ res/layout/download_authentication_activity.xml@ res/values-az/strings.xml@ res/values-ca/strings.xml@ res/values-cs-rCZ/strings.xml@ res/values-da/strings.xml@ res/values-de/strings.xml@ res/values-es-rES/strings.xml@ res/values-es/strings.xml@ res/values-fr/strings.xml@ res/values-he-rIL/strings.xml@ res/values-hi-rIN/strings.xml@ res/values-it-rIT/strings.xml@ res/values-ko/strings.xml@ res/values-nl/strings.xml@ res/values-pl-rPL/strings.xml@ res/values-pt-rBR/strings.xml@ res/values-pt/strings.xml@ res/values-ro-rRO/strings.xml@ res/values-ru/strings.xml@ res/values-sv-rSE/strings.xml@ res/values-uk-rUA/strings.xml@ res/values-zh-rCN/strings.xml@ res/values/strings.xml@ src/com/aocate/media/AndroidMediaPlayer.java@ src/com/aocate/media/MediaPlayer.java@ src/com/aocate/media/MediaPlayerImpl.java@ src/com/aocate/media/ServiceBackedMediaPlayer.java@ src/com/aocate/media/SpeedAdjustmentAlgorithm.java@ src/com/aocate/presto/service/IDeathCallback_0_8.aidl@ src/com/aocate/presto/service/IOnBufferingUpdateListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnCompletionListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnErrorListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnInfoListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnPitchAdjustmentAvailableChangedListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnPreparedListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnSeekCompleteListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IOnSpeedAdjustmentAvailableChangedListenerCallback_0_8.aidl@ src/com/aocate/presto/service/IPlayMedia_0_8.aidl@ src/de/danoeh/antennapod/AppConfig.java@ src/de/danoeh/antennapod/PodcastApp.java@ src/de/danoeh/antennapod/activity/AboutActivity.java@ src/de/danoeh/antennapod/activity/AddFeedActivity.java@ src/de/danoeh/antennapod/activity/AudioplayerActivity.java@ src/de/danoeh/antennapod/activity/DefaultOnlineFeedViewActivity.java@ src/de/danoeh/antennapod/activity/DirectoryChooserActivity.java@ src/de/danoeh/antennapod/activity/DownloadActivity.java@ src/de/danoeh/antennapod/activity/DownloadAuthenticationActivity.java@ src/de/danoeh/antennapod/activity/DownloadLogActivity.java@ src/de/danoeh/antennapod/activity/FeedInfoActivity.java@ src/de/danoeh/antennapod/activity/FeedItemlistActivity.java@ src/de/danoeh/antennapod/activity/FlattrAuthActivity.java@ src/de/danoeh/antennapod/activity/ItemviewActivity.java@ src/de/danoeh/antennapod/activity/MainActivity.java@ src/de/danoeh/antennapod/activity/MediaplayerActivity.java@ src/de/danoeh/antennapod/activity/MiroGuideCategoryActivity.java@ src/de/danoeh/antennapod/activity/MiroGuideChannelViewActivity.java@ src/de/danoeh/antennapod/activity/MiroGuideMainActivity.java@ src/de/danoeh/antennapod/activity/MiroGuideSearchActivity.java@ src/de/danoeh/antennapod/activity/OnlineFeedViewActivity.java@ src/de/danoeh/antennapod/activity/OpmlFeedChooserActivity.java@ src/de/danoeh/antennapod/activity/OpmlImportBaseActivity.java@ src/de/danoeh/antennapod/activity/OpmlImportFromIntentActivity.java@ src/de/danoeh/antennapod/activity/OpmlImportFromPathActivity.java@ src/de/danoeh/antennapod/activity/OpmlImportHolder.java@ src/de/danoeh/antennapod/activity/OrganizeQueueActivity.java@ src/de/danoeh/antennapod/activity/PlaybackHistoryActivity.java@ src/de/danoeh/antennapod/activity/PreferenceActivity.java@ src/de/danoeh/antennapod/activity/SearchActivity.java@ src/de/danoeh/antennapod/activity/StorageErrorActivity.java@ src/de/danoeh/antennapod/activity/VideoplayerActivity.java@ src/de/danoeh/antennapod/activity/gpoddernet/GpodnetAuthenticationActivity.java@ src/de/danoeh/antennapod/activity/gpoddernet/GpodnetMainActivity.java@ src/de/danoeh/antennapod/activity/gpoddernet/GpodnetTagActivity.java@ src/de/danoeh/antennapod/adapter/ChapterListAdapter.java@ src/de/danoeh/antennapod/adapter/DownloadLogAdapter.java@ src/de/danoeh/antennapod/adapter/DownloadlistAdapter.java@ src/de/danoeh/antennapod/adapter/ExternalEpisodesListAdapter.java@ src/de/danoeh/antennapod/adapter/InternalFeedItemlistAdapter.java@ src/de/danoeh/antennapod/adapter/MiroGuideChannelListAdapter.java@ src/de/danoeh/antennapod/adapter/MiroGuideItemlistAdapter.java@ src/de/danoeh/antennapod/adapter/SearchlistAdapter.java@ src/de/danoeh/antennapod/asynctask/BitmapDecodeWorkerTask.java@ src/de/danoeh/antennapod/asynctask/DownloadObserver.java@ src/de/danoeh/antennapod/asynctask/FlattrClickWorker.java@ src/de/danoeh/antennapod/asynctask/FlattrStatusFetcher.java@ src/de/danoeh/antennapod/asynctask/FlattrTokenFetcher.java@ src/de/danoeh/antennapod/asynctask/ImageDiskCache.java@ src/de/danoeh/antennapod/asynctask/ImageLoader.java@ src/de/danoeh/antennapod/asynctask/OpmlExportWorker.java@ src/de/danoeh/antennapod/asynctask/OpmlFeedQueuer.java@ src/de/danoeh/antennapod/asynctask/OpmlImportWorker.java@ src/de/danoeh/antennapod/dialog/ConfirmationDialog.java@ src/de/danoeh/antennapod/dialog/TimeDialog.java@ src/de/danoeh/antennapod/dialog/VariableSpeedDialog.java@ src/de/danoeh/antennapod/feed/Chapter.java@ src/de/danoeh/antennapod/feed/EventDistributor.java@ src/de/danoeh/antennapod/feed/Feed.java@ src/de/danoeh/antennapod/feed/FeedComponent.java@ src/de/danoeh/antennapod/feed/FeedFile.java@ src/de/danoeh/antennapod/feed/FeedImage.java@ src/de/danoeh/antennapod/feed/FeedItem.java@ src/de/danoeh/antennapod/feed/FeedMedia.java@ src/de/danoeh/antennapod/feed/FeedPreferences.java@ src/de/danoeh/antennapod/feed/VorbisCommentChapter.java@ src/de/danoeh/antennapod/fragment/CoverFragment.java@ src/de/danoeh/antennapod/fragment/EpisodesFragment.java@ src/de/danoeh/antennapod/fragment/ExternalPlayerFragment.java@ src/de/danoeh/antennapod/fragment/FeedlistFragment.java@ src/de/danoeh/antennapod/fragment/ItemDescriptionFragment.java@ src/de/danoeh/antennapod/fragment/ItemlistFragment.java@ src/de/danoeh/antennapod/fragment/MiroGuideChannellistFragment.java@ src/de/danoeh/antennapod/fragment/PlaybackHistoryFragment.java@ src/de/danoeh/antennapod/fragment/gpodnet/PodcastListFragment.java@ src/de/danoeh/antennapod/fragment/gpodnet/PodcastTopListFragment.java@ src/de/danoeh/antennapod/miroguide/conn/MiroGuideConnector.java@ src/de/danoeh/antennapod/miroguide/conn/MiroGuideService.java@ src/de/danoeh/antennapod/opml/OpmlReader.java@ src/de/danoeh/antennapod/opml/OpmlWriter.java@ src/de/danoeh/antennapod/preferences/GpodnetPreferences.java@ src/de/danoeh/antennapod/preferences/PlaybackPreferences.java@ src/de/danoeh/antennapod/preferences/UserPreferences.java@ src/de/danoeh/antennapod/receiver/AlarmUpdateReceiver.java@ src/de/danoeh/antennapod/receiver/ConnectivityActionReceiver.java@ src/de/danoeh/antennapod/receiver/FeedUpdateReceiver.java@ src/de/danoeh/antennapod/receiver/MediaButtonReceiver.java@ src/de/danoeh/antennapod/receiver/PlayerWidget.java@ src/de/danoeh/antennapod/receiver/SPAReceiver.java@ src/de/danoeh/antennapod/service/GpodnetSyncService.java@ src/de/danoeh/antennapod/service/download/APRedirectHandler.java@ src/de/danoeh/antennapod/service/download/AntennapodHttpClient.java@ src/de/danoeh/antennapod/service/download/DownloadRequest.java@ src/de/danoeh/antennapod/service/download/DownloadService.java@ src/de/danoeh/antennapod/service/download/DownloadStatus.java@ src/de/danoeh/antennapod/service/download/HttpDownloader.java@ src/de/danoeh/antennapod/service/playback/PlaybackService.java@ src/de/danoeh/antennapod/service/playback/PlaybackServiceMediaPlayer.java@ src/de/danoeh/antennapod/service/playback/PlaybackServiceTaskManager.java@ src/de/danoeh/antennapod/service/playback/PlayerWidgetService.java@ src/de/danoeh/antennapod/spa/SPAUtil.java@ src/de/danoeh/antennapod/storage/DBReader.java@ src/de/danoeh/antennapod/storage/DBTasks.java@ src/de/danoeh/antennapod/storage/DBWriter.java@ src/de/danoeh/antennapod/storage/DownloadRequester.java@ src/de/danoeh/antennapod/storage/PodDBAdapter.java@ src/de/danoeh/antennapod/syndication/handler/FeedHandler.java@ src/de/danoeh/antennapod/syndication/handler/HandlerState.java@ src/de/danoeh/antennapod/syndication/handler/SyndHandler.java@ src/de/danoeh/antennapod/syndication/handler/TypeGetter.java@ src/de/danoeh/antennapod/syndication/namespace/NSContent.java@ src/de/danoeh/antennapod/syndication/namespace/NSITunes.java@ src/de/danoeh/antennapod/syndication/namespace/NSMedia.java@ src/de/danoeh/antennapod/syndication/namespace/NSRSS20.java@ src/de/danoeh/antennapod/syndication/namespace/NSSimpleChapters.java@ src/de/danoeh/antennapod/syndication/namespace/Namespace.java@ src/de/danoeh/antennapod/syndication/namespace/atom/AtomText.java@ src/de/danoeh/antennapod/syndication/namespace/atom/NSAtom.java@ src/de/danoeh/antennapod/syndication/util/SyndDateUtils.java@ src/de/danoeh/antennapod/syndication/util/SyndTypeUtils.java@ src/de/danoeh/antennapod/util/BitmapDecoder.java@ src/de/danoeh/antennapod/util/ChapterUtils.java@ src/de/danoeh/antennapod/util/ConnectionTester.java@ src/de/danoeh/antennapod/util/DownloadError.java@ src/de/danoeh/antennapod/util/EpisodeFilter.java@ src/de/danoeh/antennapod/util/FeedtitleComparator.java@ src/de/danoeh/antennapod/util/NetworkUtils.java@ src/de/danoeh/antennapod/util/ShownotesProvider.java@ src/de/danoeh/antennapod/util/StorageUtils.java@ src/de/danoeh/antennapod/util/URIUtil.java@ src/de/danoeh/antennapod/util/URLChecker.java@ src/de/danoeh/antennapod/util/UndoBarController.java@ src/de/danoeh/antennapod/util/comparator/ChapterStartTimeComparator.java@ src/de/danoeh/antennapod/util/comparator/DownloadStatusComparator.java@ src/de/danoeh/antennapod/util/comparator/FeedItemPubdateComparator.java@ src/de/danoeh/antennapod/util/comparator/PlaybackCompletionDateComparator.java@ src/de/danoeh/antennapod/util/comparator/SearchResultValueComparator.java@ src/de/danoeh/antennapod/util/flattr/FlattrServiceCreator.java@ src/de/danoeh/antennapod/util/flattr/FlattrThing.java@ src/de/danoeh/antennapod/util/flattr/FlattrUtils.java@ src/de/danoeh/antennapod/util/id3reader/ChapterReader.java@ src/de/danoeh/antennapod/util/id3reader/ID3Reader.java@ src/de/danoeh/antennapod/util/menuhandler/FeedItemMenuHandler.java@ src/de/danoeh/antennapod/util/menuhandler/FeedMenuHandler.java@ src/de/danoeh/antennapod/util/playback/AudioPlayer.java@ src/de/danoeh/antennapod/util/playback/ExternalMedia.java@ src/de/danoeh/antennapod/util/playback/IPlayer.java@ src/de/danoeh/antennapod/util/playback/Playable.java@ src/de/danoeh/antennapod/util/playback/PlaybackController.java@ src/de/danoeh/antennapod/util/vorbiscommentreader/OggInputStream.java@ src/de/danoeh/antennapod/util/vorbiscommentreader/VorbisCommentChapterReader.java@ src/de/danoeh/antennapod/util/vorbiscommentreader/VorbisCommentReader.java@ src/instrumentationTest/de/test/antennapod/AntennaPodTestRunner.java@ src/instrumentationTest/de/test/antennapod/storage/DBWriterTest.java@ src/instrumentationTest/de/test/antennapod/util/URIUtilTest.java]
95f5085a91be1a360f758e6e990c10d2a5dc128f,false,dfa5066de7044c39c394fe0828d03eb236c9f887@@,42cd7ea8020f2ec549bdab92919171d026611019@@bedf06ec0466d2a3b4d3ad9be9bb8acd7f5f841c@@,[app/src/androidTest/java/de/test/antennapod/util/FilenameGeneratorTest.java@ core/src/main/java/de/danoeh/antennapod/core/util/FileNameGenerator.java],[core/src/androidTest/java/de/danoeh/antennapod/core/tests/util/DateUtilsTest.java@ core/src/main/java/de/danoeh/antennapod/core/util/DateUtils.java]
332ed1b883aa6a1b76beeca857551e9fc5b01202,false,6bbde80dd0c21649b9b1b649b16ff61351d3eb9c@@93964f2ac5cc2d6ba67115f7834962b1d10673e2@@e734097ea9c4ade069dfc84ea824f22502ab5b78@@cb2e5f14ab2b1b4d383e4c459cb9d41226585f5f@@d97750d8d13ec2dfcdd8eac0cce1ff36dfb6137f@@99ac62fd1c653f1dfccda5267137a80b66ffaadd@@83595ded9fe2e97319488a3b86f354f3b159702b@@,b2d8423543165bf086ad7da49d4196d8ff550cee@@a86501c7957754b9761c1ae7a6e57d8d742f6e28@@,[AndroidManifest.xml@ res/values/arrays.xml@ res/values/strings.xml@ res/xml/preferences.xml@ src/de/danoeh/antennapod/activity/PreferenceActivity.java@ src/de/danoeh/antennapod/feed/FeedManager.java@ src/de/danoeh/antennapod/fragment/ItemDescriptionFragment.java@ src/de/danoeh/antennapod/service/PlaybackService.java@ src/de/danoeh/antennapod/syndication/namespace/NSRSS20.java@ tests/src/de/danoeh/antennapod/test/TestFeeds.java],[src/de/danoeh/antennapod/service/PlaybackService.java@ src/de/danoeh/antennapod/util/DuckType.java@ src/de/danoeh/antennapod/util/playback/AudioPlayer.java@ src/de/danoeh/antennapod/util/playback/IPlayer.java@ src/de/danoeh/antennapod/util/playback/VideoPlayer.java]
162aa9afcfd629e90b84ecfe4d6287c7c671958a,false,ab6b4a4e3b904e0fe708ee81198dfe394b8cc6a3@@0da8b0acc9b953f09a50918e9753c625bd8f1d1e@@f563fb1d6c958ef0bb287240699116489b4f5d63@@80206b19a8be546c7604e99f86c086aa106d7eaf@@2bcb1df73a249b077673b956c676bac8e04de103@@,5c794ce09951d337c91e206fa437bbafeb136e95@@1e58e41ba7f1d0a497856395057e798109e8d351@@,[res/xml/preferences.xml@ src/de/danoeh/antennapod/activity/PreferenceActivity.java@ src/de/danoeh/antennapod/feed/FeedManager.java@ src/de/danoeh/antennapod/preferences/UserPreferences.java@ src/de/danoeh/antennapod/util/menuhandler/FeedItemMenuHandler.java],[src/de/danoeh/antennapod/util/FileNameGenerator.java]
1a460979183b26a0474c129d5aa27d0e6b796e1c,false,f13e2ed20d4ff52ff3c47aac64d6b550c2f5a93a@@6b70e304e08b2bf96006890e9d5387512129e43f@@b5fed017d35b395e8b11e66537eb7794fd820445@@80c719d432d2bc2441a3adeefe542e45af6575da@@1e53df0f5f3fd5b2d36a8294af9cabbb84f3296e@@8a9229ede62e9f1efef0e2ac102f1d7e930280b0@@b0ba5a08f7423e5e75c25a638418444e9a7b8f27@@,978eadbc16a3a5fd675994796f0af84459af413a@@,[app/src/main/java/de/danoeh/antennapod/activity/MainActivity.java@ app/src/main/java/de/danoeh/antennapod/activity/MediaplayerActivity.java@ app/src/main/java/de/danoeh/antennapod/fragment/AllEpisodesFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/ItemlistFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/QueueFragment.java@ app/src/main/java/de/danoeh/antennapod/menuhandler/FeedItemMenuHandler.java@ app/src/main/java/de/danoeh/antennapod/menuhandler/FeedMenuHandler.java@ app/src/main/res/layout/cover_fragment.xml@ app/src/main/res/layout/feedinfo.xml@ app/src/main/res/menu/allepisodes_context.xml@ app/src/main/res/menu/feedinfo.xml@ app/src/main/res/menu/feeditem_options.xml@ app/src/main/res/menu/feeditemlist_context.xml@ app/src/main/res/menu/feedlist.xml@ app/src/main/res/menu/mediaplayer.xml@ app/src/main/res/menu/queue_context.xml@ core/src/androidTest/java/de/danoeh/antennapod/core/tests/util/DateUtilsTest.java@ core/src/main/java/de/danoeh/antennapod/core/util/DateUtils.java@ core/src/main/java/de/danoeh/antennapod/core/util/ShareUtils.java@ core/src/main/res/values/strings.xml],[core/src/main/java/de/danoeh/antennapod/core/service/playback/PlaybackService.java]
2c3f7921d212f3769c8308cf56d51573da541dfc,false,2555df3bd21a44b60f70534fab32f4bc19adcb1c@@cde0dfc2905d65fb4e4ea7f2a68f75b76b06aef5@@159f1f6dcc9743462fd17a3fb5f435ecf14ee054@@6c6d7e4e31202248d6287ea5eb47f09b917ef118@@cbacd4863a635fc3d8fb9f4da3398f06b5573a1e@@4697607e926898afac3c81d5c9e46d2a1c05f5bd@@e323f067f3a0852a042d081e4abc8f523c2c01ea@@d3d59c5c06287380d23bd74f0523f8bf67c12f19@@b7ad88d70ff03880c4613608dc6a40d198133430@@6ae33e1c5d5b90aef86a7f4bc437acd74f008137@@d25d93964b33914be31dfd36ce41e5ecb7dd83b2@@64336d5d267a7a2d91bbc1d1ecbd272063fd262d@@0bbe1fcad7efc65fb6d6270d5f28a1e799c05cd3@@661fcc6fd4b424772c6c85615132c2aaa9d04457@@c63423c55829100d4579f6b251d2bb3aeee9221d@@9fe8750ecba38e2c2033d8ef964775a40ecee921@@1d38db32d5cbb1a86276600bc06f660f9c521ec9@@00b1badb3f965c68f48e7660f767e495a9773e92@@de879e1dd92f74fce89b92c0d1e9744135d91128@@98a0b46bed65b6489923be7364bb9894901ae6fc@@0617115a6fc4a58a5870af5c3eaf5ca1358c803a@@6780980b1ca1eba5305a51fd077d867ac6b0bf4d@@05cb09e4fad0befb08396b58dbd5bc2699383e20@@1ac58a34ebeaa144958cc248b59ffa3771b128cc@@14977413d56908371045a7dd212aefb52241c02b@@1fe0e96ed03b4306b583b8128970dccc860a0d9b@@1dd87efebd6e987b8e3c07abc56a01e9bf0883bd@@7de666f511a0f073255f5eb5aa5d1b88eaffaf8f@@4bfa2cc2f19720a880bba4092393fbb26bccf507@@e6202c57fcd47fd14203d9528a801673d1a433d1@@b9c14b385ff81e602d90a6028a4ce6e6316f3a74@@,11e70e32938bd6db1d509a8e1aa05a4197a38203@@ea62a37298035c075626d748dba1bc1e31d2ca17@@,[app/build.gradle@ app/src/androidTest/java/de/test/antennapod/ui/MainActivityTest.java@ app/src/androidTest/java/de/test/antennapod/ui/PlaybackTest.java@ app/src/main/AndroidManifest.xml@ app/src/main/java/de/danoeh/antennapod/activity/AudioplayerActivity.java@ app/src/main/java/de/danoeh/antennapod/activity/MainActivity.java@ app/src/main/java/de/danoeh/antennapod/adapter/DefaultActionButtonCallback.java@ app/src/main/java/de/danoeh/antennapod/adapter/NavListAdapter.java@ app/src/main/java/de/danoeh/antennapod/asynctask/OpmlExportWorker.java@ app/src/main/java/de/danoeh/antennapod/dialog/EpisodesApplyActionFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/AllEpisodesFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/DownloadsFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/EpisodesFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/NewEpisodesFragment.java@ app/src/main/java/de/danoeh/antennapod/fragment/gpodnet/GpodnetMainFragment.java@ app/src/main/java/de/danoeh/antennapod/menuhandler/FeedItemMenuHandler.java@ app/src/main/java/de/danoeh/antennapod/preferences/PreferenceController.java@ app/src/main/java/de/danoeh/antennapod/service/PlayerWidgetService.java@ app/src/main/res/layout/audioplayer_activity.xml@ app/src/main/res/layout/choose_speed_dialog.xml@ app/src/main/res/layout/pager_fragment.xml@ core/build.gradle@ core/src/main/java/de/danoeh/antennapod/core/feed/FeedMedia.java@ core/src/main/java/de/danoeh/antennapod/core/service/GpodnetSyncService.java@ core/src/main/java/de/danoeh/antennapod/core/service/playback/PlaybackService.java@ core/src/main/java/de/danoeh/antennapod/core/service/playback/PlaybackServiceMediaPlayer.java@ core/src/main/java/de/danoeh/antennapod/core/storage/APDownloadAlgorithm.java@ core/src/main/java/de/danoeh/antennapod/core/storage/AutomaticDownloadAlgorithm.java@ core/src/main/java/de/danoeh/antennapod/core/storage/DBTasks.java@ core/src/main/java/de/danoeh/antennapod/core/storage/DBWriter.java@ core/src/main/java/de/danoeh/antennapod/core/storage/PodDBAdapter.java@ core/src/main/res/values/arrays.xml@ core/src/main/res/values/strings.xml],[core/src/main/res/values-v21/styles.xml@ core/src/main/res/values/styles.xml]
0ac3706d4fc107034395c190be0bb2365dd822e6,false,6df85d02e18c2f397669a6489e4f75d3ed024bf9@@9fa91061ee09c0e558b05f143e63c07aa116d8be@@,28f52d0ea61a95503463ec27750f5610ec8b450a@@,[app/src/main/java/de/danoeh/antennapod/activity/OnlineFeedViewActivity.java@ core/src/main/res/values/strings.xml],[core/src/main/java/de/danoeh/antennapod/core/storage/DBReader.java]
