mergeID,isConfliting,existsCommonSlices,totalCommonSlices,leftComponents,rightComponents
b4062146a9458aab796dea2018746d0502b66402,1,0,0,[],[]
f73a64050daf4334b9286f76166a521fd5a561a8,0,0,0,[About@ Audioplayer@ ImportExport@ Main@ Mediaplayer@ Videoplayer@ ExternalPlayer@ Item@ Preference@ PlayerWidget@ Dates@ LongLong@ Download@ Event@ FeedUpdate@ MediaButton@ FeedUpdateJob@ GpodnetSync@ PlayerWidgetJob@ Playback@ DB@ FeedUpdates@ AutoUpdate@ Notifications@ PlaybackStarter@ Texts],[]
fe92c98661e3b0817aed2c26dee258b0a572dd5e,0,1,1,[About@ Audioplayer@ ImportExport@ Main@ Mediaplayer@ Videoplayer@ ExternalPlayer@ Item@ Preference@ PlayerWidget@ Event@ FeedUpdate@ MediaButton@ FeedUpdateJob@ GpodnetSync@ PlayerWidgetJob@ Download@ Playback@ DB@ FeedUpdates@ AutoUpdate@ Notifications@ PlaybackStarter],[Dates@ LongLong@ Download@ Texts]
cd0d23d2606c35d783457f2a945f539382018285,0,0,0,[Audioplayer@ FeedInfo@ FeedSettings@ ImportExport@ Main@ Mediaplayer@ Preference@ Videoplayer@ DownloadedEpisodes@ Playback@ CompletedDownloads@ Episodes@ ExternalPlayer@ Item@ Itemlist@ Queue@ Subscription@ FeedItemMenu@ PlayerWidget@ AspectRatioVideo@ Event@ FeedUpdate@ MediaButton@ FeedUpdateJob@ GpodnetSync@ PlayerWidgetJob@ Download@ DB@ FeedItem@ FeedUpdates@ Shares@ AutoUpdate@ Notifications@ PictureInPicture@ PlaybackStarter],[About]
39a462431fb291fe597f0edf93ce3548ec0a9ff2,0,0,0,[Queue@ Preference],[Audioplayer@ ImportExport@ Main@ Mediaplayer@ Videoplayer@ ExternalPlayer@ Item@ PlayerWidget@ Event@ FeedUpdate@ MediaButton@ FeedUpdateJob@ GpodnetSync@ PlayerWidgetJob@ Download@ Playback@ DB@ FeedUpdates@ AutoUpdate@ Notifications@ PlaybackStarter]
03b20790870731c6b797fd494339d4f33288f75a,0,0,0,[],[Preference]
ed4b7dd96f726cecd51765281d159e0e6d87366c,0,0,0,[],[]
48294a9f1827b49d128209e865477baba0113bed,0,0,0,[Mediaplayer@ Preference@ DownloadedEpisodes@ Item@ Queue@ FeedItemMenu@ Playback@ FeedItem@ Shares],[]
407f92be12e1e69a4de51c228153d697782195fd,1,1,3,[Audioplayer@ ImportExport@ Main@ Mediaplayer@ Videoplayer@ AllEpisodes@ ExternalPlayer@ Item@ Queue@ PlayerWidget@ Event@ FeedUpdate@ MediaButton@ FeedUpdateJob@ GpodnetSync@ PlayerWidgetJob@ Download@ Playback@ DB@ FeedUpdates@ Notifications@ AutoUpdate@ PlaybackStarter],[Mediaplayer@ Preference@ DownloadedEpisodes@ Item@ FeedItemMenu@ Playback@ FeedItem@ Shares]
f6faca95c0786b973ba3a218934211c33ad467d0,0,0,0,[Mediaplayer@ DownloadedEpisodes@ Item@ FeedItemMenu@ Playback@ FeedItem@ Shares],[Preference]
b156458d832e54420627b28662d347b774c3e109,0,1,1,[FeedInfo@ FeedSettings@ Main@ Mediaplayer@ Preference@ Videoplayer@ DownloadedEpisodes@ Playback@ CompletedDownloads@ Episodes@ ExternalPlayer@ Item@ Itemlist@ Queue@ Subscription@ FeedItemMenu@ AspectRatioVideo@ FeedItem@ Shares@ PictureInPicture],[Playback]
930330fbb46a25a7f1d6bce754836efb6f6cbfee,0,0,0,[Mediaplayer@ DownloadedEpisodes@ Item@ FeedItemMenu@ FeedItem@ Shares],[]
121f1d9d792e2682c847cf16855fc9a8d75e7152,0,0,0,[Mediaplayer@ DownloadedEpisodes@ Item@ FeedItemMenu@ FeedItem@ Shares],[]
e04e53782915ce8b89e8e8aa649429fc660888df,0,0,0,[Mediaplayer@ FeedItemMenu@ FeedItem@ Shares],[DownloadedEpisodes@ Item]
dacd7787bc9b6224a07e063b9ede8c9d472f29ee,0,0,0,[Queue],[Mediaplayer@ FeedItemMenu@ FeedItem@ Shares]
e9695a426f8b07bf7a70e36014aead6fb1da8e64,0,0,0,[Main@ ExternalPlayer@ Subscription],[Preference]
e12751986b57f86509766fd999974110f2e5b54c,0,0,0,[FeedInfo@ FeedSettings@ FlattrAuth@ Main@ Mediaplayer@ Videoplayer@ Playback@ CompletedDownloads@ DownloadLog@ Episodes@ ExternalPlayer@ ItemDescription@ Item@ Itemlist@ Queue@ Subscription@ Preference@ AspectRatioVideo@ Download@ PodDB@ PictureInPicture],[]
56aa64725c5beb1fed1951826b91f8632b42cf92,1,1,1,[Preference],[FeedInfo@ FeedSettings@ Mediaplayer@ Videoplayer@ Playback@ CompletedDownloads@ Episodes@ ExternalPlayer@ Itemlist@ Preference@ AspectRatioVideo@ PictureInPicture]
a4a7c9ebb924cbe6856d9fb1d5b4b94cbfb0d1b4,0,0,0,[Main@ Subscription],[ExternalPlayer]
