mergeID,isConfliting,existsCommonSlices,totalCommonSlices,leftComponents,rightComponents
29e64f7c1aa1c5e4a38d7b7f8a1060955b7d0a79,0,0,0,[MediaSession@ PlayQueuePlayback],[]
067b15c300ecc6178242827e8885019d7af5b957,0,0,0,[MediaSession@ PlayQueuePlayback],[]
8a1c283542a7344d162db39c9b2a8f7852265488,0,0,0,[],[MediaSession@ PlayQueuePlayback]
93d1e8b2ff80d528b1751665c507d21a0a718ebd,0,0,0,[],[]
c60d5b54fa2282bb3c53b31c38a92f605e8e58a2,0,0,0,[],[]
07f66c0e45ad22339711ac837f9cb91f4f8b685f,0,0,0,[Helper],[]
c43ac7c8697937544a43f35cc909b8ba7682da0b,1,0,0,[Main@ Router@ About@ License@ LicenseHelper@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Kiosk@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ Info@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ Error@ ContentSettings@ HistorySettings@ SelectChannel@ Fallback@ Download@ Mission@ Missions@ ity],[Helper]
bc71e260e24eab1b3c8d0e75db7b54001b09e809,0,0,0,[About@ LicenseHelper@ VideoDetail@ Kiosk@ Error],[]
f6f67c7b0ad29c86f909f48c1a963beb3d6f805b,0,0,0,[ity],[]
f4a9ec15e89f76d3c9c46d507df98b0982d3bb20,0,0,0,[],[ity]
8af475e319434ad4306f5c7ed5a5a7d796b43cdc,0,0,0,[],[]
c9669b51c6137c4534a9c8bb4b3f87ebf7d280fa,0,0,0,[License@ LicenseHelper@ VideoDetail@ Kiosk@ Info@ LocalItem@ PlayQueue@ ContentSettings@ SelectChannel@ Fallback@ Mission@ Missions],[]
9eb5bf9b873089a9274c9d2c6563840edb94c82f,0,0,0,[VideoDetail@ Kiosk@ ContentSettings],[License@ LicenseHelper@ Info@ LocalItem@ PlayQueue@ SelectChannel@ Fallback@ Mission@ Missions]
953a89f3a16219ffda5d798e4a105cd19967220a,0,0,0,[Main@ Router@ About@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Kiosk@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ Error@ HistorySettings@ SelectChannel@ Download@ Mission@ ity],[ContentSettings]
d3bf948dbabee6e9f32e10b626e21380feb24884,0,0,0,[],[]
a0d82121368e475d547c6e983e68a80ef4f2e49e,0,0,0,[],[]
ef51f93c6f3fa72ffc0eb7a550886f5a25725a17,0,0,0,[],[Error]
fcb67f5119329204fffd4bd3b8ba0c47f7b5b59d,0,0,0,[],[]
1130bd502ec17ed6dfcfe673eff37210f483db47,0,0,0,[Main@ Router@ About@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ HistorySettings@ SelectChannel@ Download@ ity],[]
e009ade922c85733bb4bc1825499376e39dddfd4,0,0,0,[],[]
b692bec310e422206cc71665324ce120e71523db,0,0,0,[Main@ Router@ About@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ HistorySettings@ SelectChannel@ Download@ ity],[]
2bfa165cdc93c0c79b84ea99aa1c37935c409012,0,0,0,[],[Main@ Router@ About@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ HistorySettings@ SelectChannel@ Download@ ity]
62f91b9084a292dfe071a1975f288cbbcf1a3669,0,0,0,[Main@ Router@ About@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ HistorySettings@ SelectChannel@ Download@ ity],[]
719140ab78de83ca309b62a6f8ac916c7914ae6d,1,0,0,[Main@ Router@ BaseState@ VideoDetail@ Base@ Channel@ Feed@ Playlist@ Search@ Suggestion@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ SubscriptionsImport@ History@ HistoryEntry@ Historyener@ HistoryRecord@ SearchHistory@ WatchHistory@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Player@ MediaSource@ Playbackener@ PlayQueue@ PlayQueueItem@ HistorySettings@ SelectChannel],[About@ Download@ ity]
4711befffad79394df2d122ff88f75b2ae04a4aa,0,0,0,[],[]
90ca4a5e9217c45dd427c8ef6a0f2de7192072cf,0,0,0,[],[]
cbb1fde7b06e0de490dba9399e1074097f7ab24f,0,0,0,[],[Router@ Mission]
a708278cf0e6c489d5dd52138270ea7d4514cf5c,0,0,0,[Router],[Mission]
8834195cc6d86646b46c8d37fdbf21cb5934b261,0,0,0,[],[VideoDetail@ Channel@ Bookmark@ Player@ MediaSession@ MediaSource@ Playbackener@ AppearanceSettings]
6c7e54868d82c84cfa1474219c9783f2c135962d,0,1,1,[Main@ Router@ SpinnerToolbar@ VideoDetail@ Kiosk@ Bookmark@ Player@ MediaSession@ MediaSource@ Playbackener@ Error@ AppearanceSettings@ StreamItem],[VideoDetail@ Channel]
9484a5e2eec75a2b09c10c9b1115b12d7546c4f2,1,0,0,[Bookmark@ Player@ MediaSession@ MediaSource@ Playbackener],[AppearanceSettings]
3cbd2057e3769857a74534fd2d4cc19c2f86ba5d,0,0,0,[],[Bookmark@ Player@ MediaSession@ MediaSource@ Playbackener]
f7f86a2f6288d480323f700d75d11180ec32ca45,0,0,0,[],[Main@ SpinnerToolbar@ VideoDetail@ StreamItem]
665b9087b1e225e6dd54dd9bdb6bf8ca465f9400,1,1,1,[Main@ VideoDetail],[SpinnerToolbar@ VideoDetail@ StreamItem]
f1691050cd878cf6e61ff22d094c4ad142a813c8,0,1,1,[Router@ VideoDetail],[Main@ VideoDetail]
8f73c8c98bd384aba4ef7bddebb471c0b9ef231d,0,0,0,[],[]
94ea8c21eba72f51f02f7f138adc598b37c839bc,0,0,0,[],[]
f6d21e74cbc6fbfdab31bbc6e6f45346e034f181,0,0,0,[],[Router]
8ae1768f714515a3205b8e2c2eb209994222ca26,0,0,0,[],[Router@ VideoDetail]
604bc5b4c1a054d7d83d52cfd688568b1380dddb,0,0,0,[Router@ VideoDetail],[]
88268ae569c16468c443ebc02639c5b5f565a132,0,0,0,[],[Router@ VideoDetail]
edf8f27c0f5e3c417dee0637e0bc400ba5b8fd31,0,0,0,[],[Error]
4baee67781773a881fbc9fba6011a4367dacb9bc,0,0,0,[],[Kiosk@ Error]
4160bbb8c46a9a764453d6ec8cef393a4296a10a,0,0,0,[],[Main@ Helper]
a681d8c1ba3b42bdc4839440ee5ef210b8bd7b61,0,0,0,[],[Main@ Helper]
bda9beacaad4bd0aa02b2d7cffd960e83f5682c3,0,0,0,[],[]
2f4097ca9d24edda88da05082bc440851abc77d7,0,0,0,[],[Base@ Main@ VideoDetail@ BaseInfo@ Channel@ Feed@ Kiosk@ Playlist@ Search@ BaseLocal@ Bookmark@ LocalItem@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ Subscription@ WatchHistory@ Info@ ChannelInfoItem@ ChannelMiniInfoItem@ InfoItem@ PlaylistMiniInfoItem@ StreamInfoItem@ StreamMiniInfoItem@ Player@ MediaSession@ PlayQueuePlayback@ MediaSource@ Playbackener@ Error@ ContentSettings@ HistorySettings@ Helper]
2fda99bdb748a7376ac0624223c0f226cb9a87a3,0,0,0,[],[]
7382fdb2d2b52926db39cd8a786eea9b34bf0f9f,0,0,0,[],[]
a87861a9939c79192723539a94e4daa35347d009,0,0,0,[],[Bookmark@ Subscription]
e65ff201af3d2aae85d5673c73e67f63dc1fc261,0,0,0,[],[]
22c404a667e2b75a7f03a660ec3fd7605c0da9d7,0,0,0,[],[Base@ VideoDetail@ Channel@ Playlist@ BaseLocal@ LocalItem@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ WatchHistory@ ChannelMiniInfoItem@ InfoItem@ PlaylistMiniInfoItem@ StreamMiniInfoItem@ Player@ MediaSession@ PlayQueuePlayback@ MediaSource@ Playbackener@ ContentSettings@ HistorySettings@ Helper]
fd5cbde18cf4614af6ceaa76d1095ecabd369a20,1,0,0,[Error],[Base@ VideoDetail@ Channel@ Playlist@ BaseLocal@ LocalItem@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ WatchHistory@ ChannelMiniInfoItem@ InfoItem@ PlaylistMiniInfoItem@ StreamMiniInfoItem@ Player@ MediaSession@ PlayQueuePlayback@ MediaSource@ Playbackener@ ContentSettings@ HistorySettings@ Helper]
384398a1e2bdbcace3f629e7fb809c8ab886513e,0,0,0,[],[Base@ Main@ ReCaptcha@ Router@ RouterPlayer@ Basic@ SearchHistory@ StreamHistory@ WatchHistory@ Playlist@ PlaylistRemote@ PlaylistStream@ Stream@ StreamState@ Subscription@ BaseState@ ActionBar@ VideoDetail@ BaseInfo@ Channel@ Feed@ Kiosk@ Search@ HeaderFooter@ LocalItem@ LocalPlaylist@ RemotePlaylist@ BaseLocal@ Bookmark@ LastPlayed@ MostPlayed@ StatisticsPlaylist@ LocalPlaylistItem@ LocalPlaylistStreamItem@ LocalStatisticStreamItem@ PlaylistItem@ RemotePlaylistItem@ SubscriptionsImport@ History@ HistoryEntry@ HistoryRecord@ WatchedHistory@ Info@ ChannelInfoItem@ ChannelMiniInfoItem@ InfoItem@ PlaylistInfoItem@ PlaylistMiniInfoItem@ StreamInfoItem@ StreamMiniInfoItem@ Player@ Load@ MediaSession@ PlayQueuePlayback@ MediaSource@ Playbackener@ PlayQueue@ ContentSettings@ DebugSettings@ DownloadSettings@ HistorySettings@ MainSettings@ SelectChannel@ SelectKiosk@ ImportExportEventener@ BaseImportExport@ SubscriptionsExport@ Animations@ FilePickerHelper@ Helper@ Collapsible]
b905b74dc2c4d657c27066e22610c3d1703e6212,0,0,0,[],[]
27527b18e17c26bd88260fb9408207b47a542cb1,0,0,0,[],[Error]
8ebb564a79bee238b3aa403079e5be070eed9207,0,0,0,[],[VideoDetail@ BaseInfo@ Channel@ Feed@ Kiosk@ Playlist@ Search@ Subscription@ Info@ ChannelInfoItem@ ChannelMiniInfoItem@ PlaylistMiniInfoItem@ StreamInfoItem@ StreamMiniInfoItem@ Player@ MediaSource]
