mergeID,isConfliting,existsCommonSlices,totalCommonSlices
6d003499eceded09dc9d6d1e169df54a7da10321,0,0,0
be3db673d08c43a4774a68f9f4563774d689c8ec,0,0,0
cdd86cf55cd987bd924ddd3dff9904c6a1f10895,0,0,0
38a67a985e3013319dc7343ba042add69570a807,0,0,0
0482bb59be2d189a07af33847153995efb76bb1c,0,0,0
c70b2084b4f68a33b84270a90f4ed381cc8bc226,0,0,0
1a611dd8cb7c2fdb04ce6bdce8281d7add6b1b06,0,0,0
3b05b0c37b5ac0fa9908365fce612c90d78f78e4,1,1,3
93610a12d9f58bd5e51a568b0357bc78779089a6,1,1,2
bfb7a8ead1bbc21658e00aa283a58086fa525135,0,0,0
213386bca1ffada6d19f1fd137e5f9485d949056,0,0,0
147f913d8f04f32bf47625fedf7c8e881fc7436c,0,0,0
3207769cb816aef4cd84496348249f6a9ce8b504,0,0,0
a98061c1fb733fdb65194ee91dbe5a8b6f91114c,0,0,0
c3baff4d5c939998af70685365023c29407dbdf4,0,0,0
5a5ec9f749f23f109ec58512571ccd900f505251,0,0,0
e845fe150c902f03da0b0d998898118726be3aa9,0,0,0
d73c60191feffe28b805b3cdaa97068abc3ed016,0,0,0
228fed75021f6adda2efd9aee40be95ec55bdac2,0,0,0
29e9befc6d4d2cf75ee5a1367be5a4dae7b36b00,0,0,0
737d7d245af02d864e472b50fdfbebb54e85fb14,0,0,0
aa7570f472df5786361095cfe94a7b63d7ff3315,1,1,2
0eadf8f3d17c931915ead3516474714a2e3237ce,1,0,0
67237c2f65289b5a35710abfd38fafde53b77cf6,0,0,0
589db2700c1f6b143f0e2204a0139aa7a8c764cf,0,1,2
defd58dfba094f84210f93196743b9516e426f0a,0,0,0
29d91631c2cbf653da25ac63ea6555bed12de69a,0,0,0
d96f893f62b8d8dacf38b482b31ea8c5423cad6a,0,0,0
4da8c5fcd87d9e4949174c0ad166915455a850d0,0,0,0
78ce64b59cbc06789df8ffa7316d6c17d3b0d1d3,0,0,0
35edf2672f5755dbf9d499dc005cf7e0a8bb5728,0,0,0
f5de16f65e5880c29be96d633cb164a44d42702c,0,0,0
1a8d39e20bcbcb233d3fbcb1c20e2ed78bbefe46,0,0,0
98fe80290617d726718820215264722b91e09ca8,0,0,0
85d6ed7d678e3633791bc19c257e1b0c696bcbd6,0,0,0
b521e3311c597d9ed72ed4547044e53185bc3bae,0,0,0
b40b3be7f4e29dc5376cd1e7ea2427163991cbf0,0,0,0
1ba8ede3731ffbadad23c5c8aae1da430cf76f06,0,0,0
4c8a3d378e2fde11dab5e8f3176f26719b9cf5e2,0,0,0
9135f65f7795e3c78dd0a2f82d436ac8c568f725,0,0,0
6e743c04544d32708d9196ca528b620f144bb473,0,0,0
a42475215fdfc1ea3f1f360d2ec36a00c1459e2c,0,0,0
c199e085c60cf60906b74d30fe784a35f1c4dc86,0,0,0
7f1e3fa05550c17deb94f2e5ee7232a29f184ab1,0,0,0
0820db52ffa51531ccd0166660d1a821ae08bba2,0,0,0
9ca7f99a50a3e034692fe11a3e4b0c3166289ee4,0,0,0
1db68d8c7eceff7111cdc2236b6c652650f6be06,0,0,0
3a79147b22f6a5574715d5469266fce17e16c0ba,0,0,0
2c371d9082d7e2baff95c10b2800f6ba465de555,0,0,0
b3405e4a1b11de2bb6eb97b3bdccfe6eb23bf12e,0,0,0
c3c768320b0f3625f67c0bc1e5cc2f4a6fd55306,0,0,0
da5b20cb91c313a3505b1ea6928685c8a901a030,0,0,0
30cf091b0e9bcc18dbcbb64a6eb60753806a0a76,0,0,0
5ece492fa1821720a4e0081bd118e16755535fc4,0,0,0
53ba4e8d4c5ffcf078e9f5fd0b809b6da595ed9c,1,1,2
a7adf13e24dd7b98b1c59a6b6415f8e5fe7f4990,0,0,0
57c63b8dba7293d9d0be3bfecb715ed93ad60016,0,1,3
179dfa48613919c391037d514a9450838422f735,0,0,0
ecca8485c0b097abf49711372ee7e1c931e85eb4,0,0,0
e0af354107778c710dfb47864cff62534d95d598,0,1,62
dcee61799f32506713986f01146f8f596700eca7,0,0,0
18f705dee1892885fbf324958073a3b76cf7bfef,0,0,0
48016e86307a388986689423eedcfb1f63cba640,0,0,0
45448c62f634ed6b7c4bf29a5eb1155b77b41e29,0,0,0
59f210440a65854843fa4d5c8b9bf6819a252532,0,0,0
9db646007a141e993a1793da9ef055997fa00b16,0,0,0
1aaf10f6c346fb55945609756532c5bac8b79a69,0,0,0
0adda7638039c7e3570932f61af232f3996adc89,0,0,0
e2c42999412fa665145bdccb2f4430531efd70f4,0,0,0
f098e1653e8804fd2328a17ab510a365aaae6c33,0,0,0
d046f915c7688f09e3c7c231beae480b51405b23,0,0,0
2613ce63e945cc453494e810d5718408bab08707,0,0,0
194319d7a78fea97e03655cf131bea58b348700b,0,0,0
12ed0c147e7a8cee5eac47b08af611ed9c47b7aa,0,0,0
dafbcbfee6ddfacce1272204932839e9d27f4931,0,0,0
d98d8f1172cd19a20d860b7d8aed18ae283a6486,0,0,0
d9ca3c37059ff56b6591257294ca99f2595a9908,0,0,0
154c4f7aa9157b56b101af5f13200b253aa89f2b,0,0,0
989947740b3c1541394dc7dd5570b826f0db32ef,0,0,0
2558f7479f33c5d2ff4f778aad2dec4aaab38f88,0,0,0
6d300ee1e7820d5d212614e73be9bf81542307c9,0,0,0
4e218af581078676f4b5d54147d23eecdab40b19,0,0,0
103e0901d895abb6abd9482a74b8228563d4ce59,0,0,0
d48e8af91a8841a786091183840cfd30d8c1c694,0,0,0
ded2d74c71595214e4ee0e63a664c0d4477b91fb,0,0,0
a9bb66739d42d62ec743dec09b25e25c00fea504,0,0,0
f3026af2aa1aa7edb0b5b636a9139512fbdb89a3,0,0,0
