mergeID,isConfliting,existsCommonSlices,totalCommonSlices
e7ab27fbdf96416621e9f74d7d2a83c4054c7c61,0,0,0
78ae4f620bd0c6f8c06bb7b48ad3f7d38e73cf5c,0,0,0
d5ad3b3cdc98d5170c58248a5915cf4646aeea4a,0,0,0
a7a204368268502c175466b3fbe08baa0f71e439,0,0,0
ac8fc02c8e0ff4fe89bf6565c4365b07908d90c3,0,0,0
405630ee502819f7214f77ab49c484f4c7fd918c,0,1,2
89a1851f57f7a3357ceeef20fa18538febbd2760,0,1,7
a2d3e834407399139acc6c821c16b075082c4ae9,0,0,0
6106fdc899917c67093fa9a3888731558536e6a7,0,1,1
ed077f6baee8c85ce2f0b8a5320d072a2491777a,0,0,0
c921eba52342f52038e5ac6f9a088dde24d10c9e,0,0,0
0aaa14923c9b99c6bda8e4a72c0dd61202ae9680,0,1,9
92f9a067ea061f974a191a31e55a8a68a24f1bf1,0,0,0
b67d91374af61ce96fbb0aa90e9c101197d59205,0,1,1
67a1201d282eb258bb496be87c56529c26eae3a1,0,0,0
e1d8defa1fa114a96906aa60de74990a65c36ffc,0,0,0
889ae22f01b509412051611d3bbc4d1e6f78d793,0,0,0
45448404a1438139583ad6b4ff960f999ddb77b0,0,0,0
6d67566891f56a78ae8867f8119e4ad6d0e82924,0,0,0
9b5f2db7d1fc3908a9035a108ed9c4ab4a138bf4,0,0,0
a0e6f3c9f0cf77b8b5508e7a6700ec6411ea16ca,0,0,0
3db830558f02ac5f281d8abade5d4e87bf22584f,0,0,0
c5fa967a10fc09c7a675fb361a2aea1889d8cada,0,0,0
fd58baad4ee02b551a77acd516b5adde464cddd3,0,0,0
ed1616938139030e5920ab2a05883df3ff0d72a4,0,1,4
89f895043ba4fe7cce5bfbe0d338434a1265830a,0,0,0
50190e77eee13d44ab3146ce1755605251606b8b,0,0,0
49dfdaafc470e64969464242f9f903b1d61e0725,0,0,0
935192d1dcd23d6598c9f62087ae31b4f11baeba,0,1,1
c4b0df6f09a379ff311ccab1e8e6517ae375a5ff,0,0,0
8bf33732a9b5a1b9c4a6eaf34c4670828a796eea,0,1,4
c3808e2c24ec0c747b7edd598bc05aa3a11270bd,0,0,0
25e4e407287312490cc88fc99587bcd48277e6ee,0,0,0
e73d8b32bc21ea890b60f77d38ef4d669a050dde,0,1,1
9e48147a06bbb8567a05381d484b566e5ea84edf,0,0,0
72b8143b780d130e87d48c4830065d338ad3aa66,0,1,1
6df9c0d066ca672a7c9c7a3c880eae457cb747a6,0,1,1
a15133e45e6b94f23ea15b18ee1fe1aaa8034eda,0,1,6
6f15660b11ca35b0f4cae9d93ae24760ef8b095a,0,0,0
8683277627f4cf60b4093c8b8e5276264af65845,0,0,0
ab88df91bac8e58343933aba50fcad545a60d096,0,1,5
90ae1d1b716ae46b39a493d7136580b4b671a380,0,1,8
5f798852b7ed6894e5c4744630f0372ade106543,0,0,0
ff12127b02089d8fd68ead71757f3ca5e2e87379,0,0,0
c50f66322293b7a2f7cb4a4cbe8293c10d4a486f,0,0,0
3a1291865eca9558ef8adc859f2bb5605736b7ec,0,1,1
b6ac166c4f88e139b294827bd5129ad28c040506,0,0,0
365c1082b31942a033f9e7eb081c933371f8e187,0,1,2
7ed82bcac3e1a66d21d6f01c2460e84682c82d6f,1,1,734
016f52fa2019406ba1a16923e8ee3b6006c3ab6c,0,1,1
163af2a6325dec30b75816b2671b5a586d61d865,0,0,0
a2c1d6f9f7cab759f37d1d180170e5e1624865a5,0,0,0
ebaa19a4dd6208d152040e56dddd7416551e098b,0,0,0
866747814a36c30665e1c83a2963d1b99626a8fa,0,0,0
d249d0f228e8a70c62eb4f071ab14e52db905a16,0,0,0
9d1a0ed2824e3fef85e1d769b747a2a4ef7f5915,0,1,1
1833d7b319c8c25578685e4a0dca579252f6856f,0,0,0
07c2818cc5d67f27623673b94a4759558d42d8ce,0,1,49
05ef0a91a5ecd891cfffa49136fc7184acd678d3,0,1,1
35107345048a08b4952e6e2316353d956b22a4b1,0,0,0
7aa414d437d90b16d2022fbbacb952f837ef6993,0,0,0
35a3734da8504dd03227ba6e2e00b3c7a3cb29ef,0,0,0
c2a1644d07ab52b9e32a2599000e6751ce07fcc7,0,1,3
de8af4c638e97b23fdaf21e54051b67cab6406aa,0,1,1
030211183ceac82f6625e4531e820ad13f22731d,0,1,1
5febe9248ab679a37e48c9f1ff46ca643a889510,0,0,0
a994cd4c0877770ce7ff1828dc40386c9db9ff2b,0,0,0
4d3fb36e16db8ce50f7d17515c9b15781c451691,0,0,0
dd33c7c40ec2a2064b29e54cc54ca059bfa7f0cd,0,0,0
5d36790182e1b9f8c624de06681698f43e243457,0,1,4
2c4aaea708c1b541f801c8b731336173ad38482c,0,0,0
fb23dc4b61b16ca872eb971659a14580cdf8e4da,0,0,0
9412ab55575884b3e3547a21b9c4f5d92ddd3e59,0,0,0
828f252af6cb365ebf65a235f1032992f9e336fa,0,1,3
12ff1d62548923244eabcf32a688941bf9d75e3a,0,1,9
e536dd9a7dbf34c0d4b6268810319deece9e3c97,0,0,0
0d114d172b4c1568af4364d9c3dbded0bddcee7d,0,1,1
dd61b065b4b2720ad625401c0d86f3c278f738b0,0,1,6
b152fcabbe52399106df32e5782ac957e93fc4a4,0,1,1
c9f232ca5e449b93d3a8439c2871e218bfd3888e,0,1,1
49d4e2de157a00e0405cd7625c408adee6aab157,0,1,5
8dd6ddb702f12e191df042ddc01c34e299ba3c21,0,1,3
e0d68a962b3ee2eb16487bb82f91cca0d63a405f,0,1,5
3449357c142cf2891ae359a06a848516f5e7b8f9,0,1,2
30be1ad36eac5bb8fc8cfe7fe8d7f5ea54fe13a5,0,0,0
bb45d82b08906718e5e2dc33d6f1724c6c9e89a2,0,1,11
92efa255721af0e29e502d69c90d8d878cc6e258,0,1,4
c5450fc4133c26d3bc06e7e41682609ff16582a4,0,1,1
92083597d143b00e4ed9906922e314bc792bfbc4,0,0,0
987aef38fc66d48d6c428a2454b08bc12a355f12,0,0,0
178ef66647cad0fbd231ae0af3db3cd6fc277069,0,1,2
c7d57fd26d745394b80ebeb23bd7fbc3fde33a60,0,0,0
1dc372b6991a5c493b6903d980cd839e57b3268a,0,0,0
0dc57a373bca3a60dccc0321c8352d4fd31c031c,0,1,1
a7ef24606962385a5b20d1c6df2dec623cc3aa69,0,1,7
1ccbdfab497c68bdb92041b6bbb469c75e57fd8f,0,0,0
956235f6996437d8b411b01bc4a3045c5abbe174,0,0,0
32f124f8102cd6d32ca60d2542b51f18327209bf,0,0,0
45a85e50fd5b9edec4c017a0772ce22c916af23a,0,0,0
6715419d7359a4c44fc7053362f001ea853c84e8,0,1,1
0d03125c543c67abfdbbaf2b277393624803fd9d,0,0,0
abdf08fc8c6d61567bcb600a2a4fd78bab638f7d,0,0,0
bd3152b73722f1b33f40daf6bb72d823edcc5110,0,0,0
8e4faa305ff216600e929b3f76f862cf7e347b1d,0,0,0
5cdd873fada5ba1192f9c6fbc2dc036e1de30622,0,0,0
294cb388098a5d5e42f96ecc9e43b4c70fe0eac8,0,1,1
863ea5d1622c980054313a0c36897be7f9ea1810,0,0,0
099e7497857a22888511b0d6392e23e5b19b6287,0,0,0
e8e023a6f689dab5b981334808b876ee5429b8a0,0,1,1
a2431be0bedc00ea3e286ef4245b5fdb7cf749f2,0,0,0
88e679fb5ec14596908c8acae31a428b301a5369,0,0,0
dc18db04a7b18445ad4b606876167a9c4b9509b1,0,0,0
6e6a452a4d42ed7528b1d9d708bb5b171263ceb9,0,1,2
9ca056253d72ba2326c7dd7e19ae12551f70c2b0,0,1,6
c1dbe6da3572980775fd65bbce48cb9b72ffede7,0,0,0
75f80b2c01b8429771d64a12acdb343f8da8993f,0,1,3
47eab093ca3168209b2ba914fb789737d6ce588b,0,0,0
e750af57459bf970e1ec95edc6a541fcf1bafd5b,0,1,10
e00f08963b61589418eb823f579fd49567fdae34,0,0,0
65c335a707fcef542c79be89e6c2daa619b596fa,0,1,1
5cc6f12acb0213dbca37e02c019ee27c28f4a0bb,1,1,24
c1819864fe4e46945c42584a571cabc96c338644,0,0,0
b53fe7874b4b90806bd6f358fcfdcafa203c7ecc,0,1,1
f71f1a5452c5d9e286687444fc3865d03eb3ad00,0,0,0
b2a8e06ff8af727e5f21cfc3c110402c3753ab3c,0,0,0
7f02570f88091ac46e447e7231583fe998cf6358,0,1,2
703dde3c7f215406a055a1271e5971e2eb16ab36,0,0,0
a2c4d6b4ea3c128914a03f941f49c29ea53fa0c5,0,0,0
f5f3477ac01356e17fb48768420d104a5d9919f2,0,0,0
0eefa8c5412bf15c00fd83f318629377b4805c20,0,0,0
b0f65e1b64a6226de53cec2ad110b4f2cd0c2d92,0,0,0
43bc084b7a7cd1ff78c6863c7f52d4dbb3d49a4f,0,0,0
188ed7317b3eeaefe9ec0644e62891ceb2207064,0,0,0
7e9e3bb9468c4829bac94fc5d3f8165d86d02bdb,0,1,13
b916c950f0d073f64f14d35f2761fc0d363facee,0,0,0
7f0b8331d7042108b155018dbdebbe64e887447a,0,0,0
5c3258d40b196b8fc0c5f24cbd3ff4bfecee6914,0,1,10
932620e73ccfbdceacdd87ab3b222fcb93435ce8,0,0,0
c0884f72d8663e136d327eb8b06f7df1f5178aed,0,0,0
1a0b4ce6bfd4557d1b8444ab2361014b3a2a84cf,0,1,1
e93f161b764e44d95699abcdecd9c8cf00de94f7,0,0,0
bb78f0805aaa35e77e5b9dc3d4b723aeae82be74,0,1,2
3053e1c91191da2f29a147c08d132106a9408559,0,0,0
5d89099208f0ba5e775ffa27d9764c519ca3be7b,0,0,0
6d6a8d2fcda2ba2c8d1ef51049403aa6b25d31f2,0,0,0
1e90f1822d55562a3965ac1ae9b68f6444330bf7,0,1,21
b492a1c1c136331b2d25c400c1a935831e844884,0,0,0
46641171710c391b8e66dcd50f24c465d4c1598c,0,0,0
880fd1dcd657e53a47d15f8bfd3c491071f13f90,0,1,7
d487949a3680f3d8ef6d766cea60cd154d7f7f05,0,1,1
b5365e2d3453d06a94967a9579ab9c1718238a56,0,0,0
dfc421a5a6119cada45271e0fffeb513acb8a2ac,0,1,4
a0488ffe379c0ea43d4ea975563eddf3bd438ce3,0,0,0
8dbb344ce976a5d17f49459b3152c57dd640b721,0,0,0
6f8b89d1b28a9c0084d79effe788085e0a02e222,0,0,0
b9c16f3198152a988973475ca06e6f2d5260e63e,0,1,5
6e40aa33ab3a77c122096a4bbd18a3d2fcb91a0d,0,0,0
95bb95fc89f8e3dc32c67b8a19c3f8ecf48057aa,0,1,3
ce29d9f6697d63cfa5edb0c56cd47dfc00a04d41,0,0,0
0c973e3ea79d0891cbc1d1ba102878996797205f,0,0,0
e19c08de8a328bd08d069267235e989f0ef8f6d0,0,1,1
3ba443a2d5d9acf1c3e2a3fde82d7b545795dd13,0,0,0
b676967a5fe70c746c1478de3bf8186de8ff89a4,0,0,0
3d948c45390db22308628e462c148b70e09744ec,0,0,0
4ceaae02159006a25d816d7c00eb4219d13081ad,0,0,0
14fec88e5be5671dfa9713ca64dd1d030066fcde,0,0,0
6e77d0234963cea8d37eb70cd9e1e09a27832c0d,0,0,0
956976a1cac575b0998416105d1a3cc9ad45daa2,0,0,0
01b4450debe6d7b7f2adcdd2bca04270fc983399,0,0,0
dd22e18d1d198615957d9691441f46e1fd4252d6,0,0,0
85e1924085793ec4a19f8ebbb6453fde819ef85b,0,0,0
755bdc5afbbfc18fa14657cbc343d61253874146,0,0,0
3bb8d9304a60207d05cf398f21cc5ba1cc7f8402,0,0,0
b9f927ac2d6818cf51bf8cbbfdb1d238e6a525c8,0,0,0
2f1dc0fc5900391ad6ebd0e65f828d4d2853a8b8,0,0,0
e021e78c81c3f162b9a60ed2f3ce4c43a2e0613a,0,1,1
0477828b06b85d4995531b4707fd5de1ed13a083,0,0,0
7067088cba30f9b473c017721a266b5f289b4133,0,0,0
87daa77ce4fdac407664d0e748d54410fc394ec9,0,1,1
99f7aaa2286da2f3f12af3e152f84794f463c456,0,0,0
cc93cd8600905ad831f90cb2bfa73570b74663c0,0,0,0
04786a6c170b21182c4ba9ceb893e674c2036f39,0,1,4
4b926b44f7979f43331c33f420af1c5434cbe21c,0,1,3
a7293b4a66c374f9ed421cb29f288f1754612871,0,1,8
f169a26488f29c51f30b763233d7bb8c8ca8eae6,0,1,5
4bc0faf94993b01947728d6e902b83f9d3b8a53c,0,0,0
9dc80b1e03b74066719be060d3f10a40a89aaa21,0,1,7
69038b4ff5fad16407ef7401202539113746dcf9,0,1,3
f08f5f8d8f3e87efd9f7072ef272dccfd2e69b5e,0,0,0
67ef3febea9cf1748dc206d8298e5f10f321f91c,0,0,0
3fa38f8b1b3fe76104da1131f6c7736cf41eda4e,0,0,0
e9b655b92e291d08a93fbc9de2355a4944a393ab,1,1,21
cc326c33df77064a4995cd602822ffaa37d5dd31,0,0,0
1ae2e822e02168a789b2fc30c1b9f2dd20862c55,0,0,0
3768198a4b89738845ae50298611dd92ad0d722d,0,1,1
c16cd623e3d40acb0306fd179ec5f5d9f1da1c18,0,0,0
02a7bf1d8a20138a24efa4ba880f98a8f11f6c65,0,0,0
df588cef5e8df7c42d9a4bef8cbcc0ff41e220c0,0,0,0
f027e15e8e240cf07e035b857e749e874e28c59d,0,0,0
0aeb520f14763e3f81c6e83d9584b79eac7d19f0,0,1,1
c5d99a84b288d30afd0a2b54bb557fdbcdc9e56b,0,0,0
df11dbfe7a48c2c60e921d9273e7b7aa2c38f1b4,0,0,0
20960b9bff89b31524b9587387e99299ffb6da03,0,0,0
3c87b514a3c92e22a6605864018194a1b314a2db,0,0,0
f735638a4f5b105deee68f5bc84d4fd9be4bb12d,0,0,0
f53b181fe848ad27a620b4bbc65c4f49c9ff0cf6,0,0,0
41f0adb101030db83060208c701a3b3c38fc9900,0,1,3
777dcfd8c5529c52676b1b115846bd7a5b1cd1bc,0,0,0
562ad3b5ed67b9c59835f3506e0d1a09e5dacc8c,0,0,0
a2211a131ac03c0dec03bc62d64abc3613aaf7a8,0,0,0
3dc4627fe3532715686b3ba6afaeefc8424dfd74,0,0,0
80af9d3d6797c4e16d57bb0f03b4da4b6e691661,0,0,0
01af6d4a78d92d9157d6d3b858f0b271b12dabe3,0,0,0
e830a0fbfcf8e28bade79b434fbbd4e0f9327115,0,0,0
42e5a8de66bf844b3f20376d014f072b5a1b9b17,0,0,0
277cfa01d080cd5d1d59585e6164f928921215ac,0,0,0
39366886b6d7f1c08cb2098816f3c572628560ea,0,0,0
ebd6686ca60d105bd8dc00469f01fffe3e213c6f,0,0,0
6a94b07f7ec6914ca8d83d7a7bb68f046c8f9ec2,0,0,0
7c4d11a4984a4d9bc9d85baab958b1db507d7986,0,0,0
88050cff9f7b9e945ba881a3de453c27c610b50c,0,0,0
bcef62d11eb997005ae0ab7814b4f70acfd80162,0,1,3
0e2b056d4e069d1ec25bdc7c3f5758254efb2df6,0,0,0
87b42c23dc6aff1fd14acde7d1773b84f67394f8,0,0,0
017747d09bf2d3c2b86287cc1b46671f2f701370,0,0,0
95cc133e0acde834a425ca35381aedde27390433,0,1,4
57b8ced16e36f1f3dcf980ddba3ee9c807cf4dc6,0,0,0
1aa13477249defe72916080da08cd980515e7e40,0,1,1
5c4e5a29161f3536d04270dd8600db9f8fef203d,0,0,0
bdc301cb5d6e97f61fe5ad43ad3033ff09bb9b70,0,0,0
a6ddb1319c78121d8b954183705cb3200d9c1e13,0,1,11
a083a0cc7a2eb3b025c8f905df7b91ce48d91ca8,0,0,0
fc4d9225bfa9dabf7945cfeb9b8dfc96c19e4976,0,1,1
f27d14f4b9b1da216aa5dc3dfef72ef47001d502,0,0,0
a89edfcad4f69a7f8ddbce62ca33d4ba80d4a9ad,0,0,0
8d4bdd5ba1a027a468e1a40eadc2b3ae6fc62faf,0,1,4
66d36ec00f4932d17ba10eb0b81ed47c8ea94d49,0,0,0
e3513c783bbec85d263898193f406e09b0e78528,0,0,0
2c3f7921d212f3769c8308cf56d51573da541dfc,0,1,2
2555df3bd21a44b60f70534fab32f4bc19adcb1c,0,0,0
cde0dfc2905d65fb4e4ea7f2a68f75b76b06aef5,0,1,2
6c6d7e4e31202248d6287ea5eb47f09b917ef118,0,1,1
281885b1f4d0318dd0baa1c688a9e3bee80797c6,0,0,0
98a0b46bed65b6489923be7364bb9894901ae6fc,0,1,2
6780980b1ca1eba5305a51fd077d867ac6b0bf4d,0,0,0
5814727180029871ecda7693346d6cc8c2a60716,0,0,0
d271ffd7f09b420c95e70ccd232447305b4f29d5,0,0,0
e2369036026e38b5ab1d8201d060cc42b465aee6,0,1,5
af29d0992ee019f793f35b27fa22ed704fd22156,0,0,0
0e5b1b6e852a69e527845f2648fe37ddd55e3e6a,0,0,0
ba50e44cc4b23426d90a3aff42a831b87b3b52f9,0,0,0
0fea81a82366ca23e53263ddcf5986a7f0367fd4,0,0,0
d5e31f5350acfd341bca23430ce9be43699851c6,0,1,2
26ca16bfa205638ca45610c5c766921a87d8f9d7,0,0,0
794cf98ffb50eca97261af3fe67142d8022732b7,0,0,0
77646989917972b3a6c275f47c47bbf642307a14,0,0,0
3efd644e0b2c79c32eeccfea464a06887109e5ee,0,0,0
87b503818d57fe8fd50ec0c7fdcca0b4b85e315f,0,1,1
041e7bbb088f562ee2f0a410b4e72771a952f92b,0,0,0
