MergeCommitID, isMergeConflicting, left, right, ancestor, countLeftCommits, countRightCommits, sumMergeCommits, arithmeticMeanMergeCommits, geometricMeanMergeCommits, listLeftCommits,listRightCommits
ad967ccee803fc1f45a856a2bc0bf681a6b534de,false,49fc4e19e98a917115808d460d670b501b1e12f1,d42fa81fe27f40182699b1c53b5bb43f041d3d6e,0a5823ba6cef7e5c5915776cf10476ec2756ff90,19,4,23,11.5,8.72,49fc4e19e98a917115808d460d670b501b1e12f1@@b43f81cff84b8f830114febfb777331d60686c21@@5726c55776fc0195b84bbb5c43823a0fd3053bfc@@8cb8d088287de36aae39aa4a3a57d457f8430992@@30dff043c58bac865a68717863e1ffa92c51d0c9@@b655f652ac3cf8617a12d0572c3e92aff9403d8d@@9b7f114a138ec3a004e9fe0f3a01ae72506d13e3@@628f426233da7f9d7780f1cbfae4c7fa9528062c@@94a6b607dbceae4988c2aa2bd90c5cb4f933030a@@db31468d10305ba7346990490401f41bd1d09c53@@7a6865355b9f4f647d98d453154f5902847ea6cb@@a83aa6309dcd273fbb97121c3c57db47ae98bb86@@d6c56b72d6b2ee7f317b74b5458557ac74a53396@@914d166e9cc7c73fc9b208df9e8b41559eccac4b@@cca230594a2dc7532e7d836ff56a345e346a608f@@6c7f1db514c6a6f2c1f7190facd8992b5b0270ca@@443f181e014b1095215061dab7ae8bd746ca28ca@@dca1b61ba4ea782847dc0d2d14408ead0f34bac0@@ad569c85c347d9659476bbbd29b59d66ff56f7a6@@,d42fa81fe27f40182699b1c53b5bb43f041d3d6e@@88409f9f878b985a462083f512e87cdf1e761158@@4aa75a2479efaa970872676955f6f3b394f11fca@@391f7f1ba843c5285fe9824a9579171f8d924b3a@@
79c66f94cda215615734956305d743bd40a6c62e,false,cc9a7cc4233570bb97bdf1c59e38f07c2e25abb1,8df81f86e4708d31bf03609f2ebce527e01b28da,e172bb09a71be89b910aca9d53b46808e6369361,1,2,3,1.5,1.41,cc9a7cc4233570bb97bdf1c59e38f07c2e25abb1@@,8df81f86e4708d31bf03609f2ebce527e01b28da@@527466a3359b6ea3c1417c0d178ae8b10cc3082c@@
0b9515a8d1ea580ba8943ef6fb70ea8c35754eca,false,09ad55a6cca4f0189aa47756cba9b04835b10361,e9dd8d351624205667e0b73103c4af58fb0e751d,19c8e964673d2c42db462fa62187afc0985675a7,21,2,23,11.5,6.48,09ad55a6cca4f0189aa47756cba9b04835b10361@@a782f83ff5c476077c725994c7abb666e9610edb@@a0ab61ab1763346035b809eb0a740362c5ccd97d@@b39934b6018f89ad082cdb2c551c633e804b185f@@289c58f5c612a50d478fda39c382cc7b13abb283@@edcc39bf5a10f12b9dc8983b5d846995afc2e1d8@@3fdb7fe54e6b15e2c257054122c5bfd8e557bc7c@@04e2c3af62af8acff1bdff161a188835425bbd4a@@49f0bd8ae22a0eeba14651e873686938b77322da@@745898a6a9b016aa7a2c937c53dd882306fe2ab9@@b063fb01d72ef50b16003d64575bc9fe8dc993c4@@68ad8621e2656a1e95327d03872332ee7ea757f4@@542cb7f5a6afd9a80828cea18331a4477860b4d4@@3640f474dade54c0980f6dee3df3c8c20a50f9bf@@803907547a8cfc1e67c859bdc3c96fce2f4a3fbb@@0a97119d30483fbacf00c3051fbf66dbb900cdc9@@5c8e3c21c8b40fbef1c624ffba7f46340173acd6@@bf564ec5dd3661dc5cac7b672458cd191e47e263@@87679e13b6eec14d29b204e36d8082f9bb38ef2e@@7f321b5596a6e3f521d13fa540e0ab5df95b7095@@6cdf0065c43db34dd2db629ee3559a6a42a9849f@@,e9dd8d351624205667e0b73103c4af58fb0e751d@@4e2fdb8d27d71f87347a33201dae6e27695115a3@@
4dbf2fc2785659cb7931b53a23b2fa2f69409e67,true,0f093565acfe2386450d820580fdaf45d4347678,591fc1f26800d2dde5d3af5b92b2c571d5b2c7d6,f3c4d8d73d1d812d231eba615063f2a95947b50c,33,2,35,17.5,8.12,0f093565acfe2386450d820580fdaf45d4347678@@4ec00c4cfa0e213a5569be1ed71a9e57752e90d0@@5af4a5564a66879b77e3fca6902ac8cae80dec53@@0cb2c0983bec41c6dc595a566c600f1f76012d34@@76f40006998af933bc1f795c8eb1584db11dca09@@a341c2e62509422e480d135bf0f3a257027bd2e5@@bd37b8c8915b37ae551c5248388ea8e6a6f3167f@@f9d9f7ff83be290a7f2d3a8843109f05de62a9fa@@ac2cf6f14559dc044028c00aef0b5e2e45c280e8@@e82108f080ef90f9365bcd4c5ca6c9dfe19341fe@@5594d493bcab343926813d46f32c0927527c955b@@e54d4121907739e92cce3a8c3b206664f5929f90@@1906f469559cb8c3a846e381d99542c24d9e9d03@@e42935dc429d05346bc439a9af1bba8af8a1a073@@b18f351459ea78fcd9cb97498ab6ab7a7247d308@@4d7b9e976cf3bf86e11e3c3db3e1ab6b7da0827c@@63b903c10340ce3457adf4bd2c2823b712373b06@@17179c640d1686bede22b876b3751afaf06ec599@@9049017d46f52d93f91e8cbd4fa2b2b47a29b3b5@@6051174056390423267991b46b8ce03c9098892f@@b82de3efd78994c9b133815725f63be984af8348@@c19fdec2fb3da8d23730cf498db86729990775a1@@771429b77f748bafd4d58c2b80a664d1f86bc920@@eee631b8ded15a354342795bb482dd1787980206@@e50c53a8f7fed9c15b544daa946346dd954d34a2@@57668194621dd1d044877da384d57691e37e3ab4@@13abe0332e8425aeb6eda2aca6c87409736c9c39@@77baad946cf149d1c416086cff75b7d0973aae58@@d2b0c960b11d193c3da873fcb5a07118a4af911c@@3aff0b01860c9966433f4234e03d53db31774207@@8de6faa337df034581f6da43046ef1d73e78d9e5@@4921d78e70314c782ce8b3bdbfc01d97d9cca9a4@@f3747dd5b66651b75c51142f07ac750c3d2a98fc@@,591fc1f26800d2dde5d3af5b92b2c571d5b2c7d6@@1d88b8bd5792a453e7b689a7087ecdd813db64c7@@
c4db889e0bc39c59ffd9b711391baef3aea6e2fd,false,962912681e51b86205f83007e7e7002ae158ce4c,32c7a9bc9597ffad9b091e937d6b667e8b642aca,d6cf841e576276fc9fc932eaccae982f4a5bcf8d,6,1,7,3.5,2.45,962912681e51b86205f83007e7e7002ae158ce4c@@d2d2d2c3917ba6724d5ce2aa61b7fc22a1ec25ff@@90e1963cb17f762892bd7bb64525e5cffb30b3c1@@7fa84388ba3974a9a4492c5ee40495c99ff22ea9@@a77810ec24d820fda5d28b711b9f1a035cf2ef13@@d1d16b4b124040b029d604102d701831ccdaf676@@,32c7a9bc9597ffad9b091e937d6b667e8b642aca@@
8cb8d088287de36aae39aa4a3a57d457f8430992,false,30dff043c58bac865a68717863e1ffa92c51d0c9,dca1b61ba4ea782847dc0d2d14408ead0f34bac0,db7df60518915b3e583b4f470b6bb4e9f323d7f3,21,2,23,11.5,6.48,30dff043c58bac865a68717863e1ffa92c51d0c9@@b655f652ac3cf8617a12d0572c3e92aff9403d8d@@cca230594a2dc7532e7d836ff56a345e346a608f@@6c7f1db514c6a6f2c1f7190facd8992b5b0270ca@@443f181e014b1095215061dab7ae8bd746ca28ca@@0a5823ba6cef7e5c5915776cf10476ec2756ff90@@56b853b84c216dc930e789262ab424eefc0331bb@@13f14b214fa1f6bc1964eb1bcc02a74709c888a1@@771b4c93f5de8458b95191b6cf31115e21ee35e5@@63335f49ad41f813c264fcc113652a141e0a9bf8@@0c3c64fbf772833635b7ea04a8926efcd57ce3c5@@d350bfb7d9fed19cb002a7821423999fc4318f34@@2fc7494b8901981aacad9c2578fad4c180ddc5a3@@8a40c6309cbb15cbf604e3f1812270ada0f05e8a@@d35cd357df6e5e0f54f3b32cd736201eea679f1f@@3ef5ba0265a1d8b9ba8490970d67699bbb29e523@@cbb2ae8508bbf5fc9fa4d14038ceed003d5d6ef2@@9d60e44d7d522e30d6d5d4ccaa82645628617906@@08a199e3a00116c56be28da9c0cbd871ec246d58@@e5e773542fab0c5918e65ecbd7010c7fbae31e26@@865c93f69152f048b55994de93dd126df12cc2e6@@,dca1b61ba4ea782847dc0d2d14408ead0f34bac0@@ad569c85c347d9659476bbbd29b59d66ff56f7a6@@
8140b6946b6b211dee2996f414691b55c6e07feb,false,5da873559772904776ce95d72a784276ed6599ba,c5e24f618416deac3ac343d436209cd918e0f92d,9ef234a65713315a2b0e2d02ee93f4858fba2c25,77,1,78,39.0,8.77,5da873559772904776ce95d72a784276ed6599ba@@7c04ebab51a932f1572806a909e3a839b11f5bcd@@6e863cb3d3f75370ea1a757c0c19105abbce65d1@@372cc5e07c01e56bab4472205d5f2d857971f24d@@7ca10f275acb8cacf2f176654d7a7fa00eb62553@@0b9515a8d1ea580ba8943ef6fb70ea8c35754eca@@09ad55a6cca4f0189aa47756cba9b04835b10361@@a782f83ff5c476077c725994c7abb666e9610edb@@a0ab61ab1763346035b809eb0a740362c5ccd97d@@b39934b6018f89ad082cdb2c551c633e804b185f@@289c58f5c612a50d478fda39c382cc7b13abb283@@edcc39bf5a10f12b9dc8983b5d846995afc2e1d8@@3fdb7fe54e6b15e2c257054122c5bfd8e557bc7c@@04e2c3af62af8acff1bdff161a188835425bbd4a@@49f0bd8ae22a0eeba14651e873686938b77322da@@745898a6a9b016aa7a2c937c53dd882306fe2ab9@@b063fb01d72ef50b16003d64575bc9fe8dc993c4@@e9dd8d351624205667e0b73103c4af58fb0e751d@@4e2fdb8d27d71f87347a33201dae6e27695115a3@@68ad8621e2656a1e95327d03872332ee7ea757f4@@542cb7f5a6afd9a80828cea18331a4477860b4d4@@3640f474dade54c0980f6dee3df3c8c20a50f9bf@@803907547a8cfc1e67c859bdc3c96fce2f4a3fbb@@0a97119d30483fbacf00c3051fbf66dbb900cdc9@@5c8e3c21c8b40fbef1c624ffba7f46340173acd6@@bf564ec5dd3661dc5cac7b672458cd191e47e263@@87679e13b6eec14d29b204e36d8082f9bb38ef2e@@7f321b5596a6e3f521d13fa540e0ab5df95b7095@@19c8e964673d2c42db462fa62187afc0985675a7@@6e740ba884babf95578496b098fc4a98e991727a@@b26c40c868a855303a90de4be27fe5edc7479a25@@00fa7bed644bb09953ce46f818e33b5528be66a5@@c64204f599df33b3c9615e35f800d72cc74edc03@@b183e4f656e21a62aa2395df03a7def1c51f72f8@@8fa3d3d8ae85aef0d51cdbb1eff27cb219e94f4f@@1c70f042616974b604101dfcacf8304fb6b924f0@@ebb4531a33ae41480277da093f96899885b32dc8@@2ae8bff1748de07d3f066ff2cc58b9cedabb959c@@ec140d0ccb6da7934e74374c1b97c99c206d88a5@@516cf45c80af9ea16922f1781ee576fbeb27927c@@47feb6d9e0f72040c4e4b291d2b28b53656d34b0@@36154472c1df7a4bbd55b0d3ba1e8b2252896d4c@@5069d9ac27ccff015d974708d4cb55368e7c8dff@@0ebc8bb46a693987f585a77f95899291a45b4879@@b152ca644487bc50064e329874211c9d91548055@@a0c75b89bf1a60e28b516f7f1adc2e454e4858c9@@7cb3e8c7a8efe490484c2f3f57010d32b0573986@@4837bb9046efe8cb79765209d29125f29293436d@@864a5e3e788161c98e21fa71f45ef8da75d76a14@@fea9d223fc2b017341fe9241e6a3bbd2e1584292@@8056465fb47cf97f81ef8ced16b304c73923000f@@805200a5e28a4cb0cd1b6824cd266ae0f07bda84@@83e6671f49def1d3bdccecbfc7c80dca4c3d1d6c@@41988762451ef93baa0af8aee9aea2d8f7dc32be@@525b1c984bbae1da445e19247efde8798289f9df@@3ee344e6bca8650f7cdc0a5685941653e38c3119@@895a060a4cc6ef09ab1a99ddfb7654c327996b48@@4912be24dfc5950d985fd728dbbb949d30fade47@@e1f7d0f425c25781e301da272da26bc9952136c5@@273eda0381cca0484908c50211d3126a9da1aa4a@@bc56d0ae606357510d646bd3c76bc3628e374f00@@2693981e87c1004f671e431ee370d2577c00472e@@7d931e635bee2852fa1ee048eb40f2edb3dec84d@@139190ad80154969dd9b84f56a331aa5984a9419@@b4fd404e2fd6529510c816464789102e389be0f9@@c12bb0b0d7564be9ebca39587ded5597db8daaea@@5170a8bcb65694b743edbf908676eac47c6ec7f9@@f140c41dd0c8a75e553fabf90220bfd99a123c1f@@6cdf0065c43db34dd2db629ee3559a6a42a9849f@@9453b05c05e72990221abb8badf6cc2bd08e1244@@290e5a111b92144e860245ab689dd0e3e3226f8d@@7ea77446d5ad58396edb391b907816f1220ba228@@c2746271b98dc0952e6d1eafa42b541a7fbd37cd@@d4718b3d6015bc1a62848684fabf1813df5abea3@@727faaeeba3fa4e94828c0955fedec89062b17a9@@639d884c706d23d9a0a8b9bc6f81a6ea8d07def2@@b90036ccb72ce7227d4036c9c04cad0d284d96b9@@,c5e24f618416deac3ac343d436209cd918e0f92d@@
c24247e1a0131ade0b765a37b920cdf2bb103dd6,false,9200543f558a2dee7648d504721a1d4b63a436bd,e98465537214dcd82487634b09ddc15cbf04c0b9,908668b5520d11b96f9737147c346a72da104ac4,1,3,4,2.0,1.73,9200543f558a2dee7648d504721a1d4b63a436bd@@,e98465537214dcd82487634b09ddc15cbf04c0b9@@6d5059e530596089206bb136a81d7981b38f880a@@1f6900ab904830dc717cd0daf1f4a18be322b6a7@@
e6e295b425f7c470d8346185951bba1ead72adfe,false,77d98c4c4e378fadc3d9b13c58c0bf7004111e2d,180d1f0a7d1b73ff74a603cc2175ae1d1a3c8d27,5c12a5aec154c9704bbb488451e2fddf97372936,1,4,5,2.5,2.0,77d98c4c4e378fadc3d9b13c58c0bf7004111e2d@@,180d1f0a7d1b73ff74a603cc2175ae1d1a3c8d27@@284093c83b61ec18629591dc5daf3482efbc64be@@f3a3f8341df180fed9c4e3975a35e7849b775527@@b1f99734bcf8b1f3b8e7aacd6fda3111e1d28e89@@
c236865c0870a7b884daa19e0fad1ff1148ca163,false,2a5722899bafe7fdc454a8d29e7504ad03bf3ca3,0935af1fc5cd301f8ef8596ca626231a4d4e174b,c3cbe373c1e6e0a9d6dbe69f413e372c67a42085,5,3,8,4.0,3.87,2a5722899bafe7fdc454a8d29e7504ad03bf3ca3@@7bacf85f297cb43d2019d36a1ba46ac6f90a93a5@@cc034c73222cb19a2295646fb823261ab85e41f4@@2dcd9eb126de7e274449b0992f029943c5a267c2@@0850e8fbb7b1c3ae8aca4f6a0ff47463fe3452a1@@,0935af1fc5cd301f8ef8596ca626231a4d4e174b@@9c2dd34a5be93d90c839668ae0fc5cf6185eee8f@@64111f7c07085ceefe39fe2b955aa6bcaff9da46@@
1e11c7b535d134ef9c0e6430ffb153361a9ced3f,false,6e5978aeb545f805aead9950f659f9a6c1dd562f,370e9a9232540dcd830ec3b440d52da936fa71c0,1a88fe41c8e4ef2dc0e33a7f220964b8e9061729,3,1,4,2.0,1.73,6e5978aeb545f805aead9950f659f9a6c1dd562f@@c7b71b0e5d1f2ff65d49553eafe052733b849b60@@c9dc7a7b6f12bb02fa52bcc95f8624a473b0246d@@,370e9a9232540dcd830ec3b440d52da936fa71c0@@
49fc4e19e98a917115808d460d670b501b1e12f1,false,b43f81cff84b8f830114febfb777331d60686c21,9b7f114a138ec3a004e9fe0f3a01ae72506d13e3,0a5823ba6cef7e5c5915776cf10476ec2756ff90,16,2,18,9.0,5.66,b43f81cff84b8f830114febfb777331d60686c21@@5726c55776fc0195b84bbb5c43823a0fd3053bfc@@8cb8d088287de36aae39aa4a3a57d457f8430992@@30dff043c58bac865a68717863e1ffa92c51d0c9@@b655f652ac3cf8617a12d0572c3e92aff9403d8d@@94a6b607dbceae4988c2aa2bd90c5cb4f933030a@@db31468d10305ba7346990490401f41bd1d09c53@@7a6865355b9f4f647d98d453154f5902847ea6cb@@a83aa6309dcd273fbb97121c3c57db47ae98bb86@@d6c56b72d6b2ee7f317b74b5458557ac74a53396@@914d166e9cc7c73fc9b208df9e8b41559eccac4b@@cca230594a2dc7532e7d836ff56a345e346a608f@@6c7f1db514c6a6f2c1f7190facd8992b5b0270ca@@443f181e014b1095215061dab7ae8bd746ca28ca@@dca1b61ba4ea782847dc0d2d14408ead0f34bac0@@ad569c85c347d9659476bbbd29b59d66ff56f7a6@@,9b7f114a138ec3a004e9fe0f3a01ae72506d13e3@@628f426233da7f9d7780f1cbfae4c7fa9528062c@@
ad6b52f2eebd298e6b611d840cf59591d959f1e3,false,9ea338d11816ba67e87b1f0a46461cae1759d31c,09c5eb1a06b3dcb5e520ccfeb30dc4d95536db31,1abeaca1cf14a0275043ce6a11dfe713c0176807,36,1,37,18.5,6.0,9ea338d11816ba67e87b1f0a46461cae1759d31c@@3658df767273cdf0f928fd1b371c788d6797ff72@@556e8ebfdc7e137692f901a2c40262d59a221a1d@@21066874fcfff2ea559beec1e3276d22610bdcf5@@c5550720c32ec6e6977bd9db734fb924464c0eba@@ff27aeab183a4070e810743f51bc6fcbeabcd074@@856910bb5679c25f60245f7d2b2f424f921c7c3d@@628b17a9b7e8d96e123ee9fab4e950a53b194345@@2dff5cebaf5d9547d73e9d135e5da1adedee4f67@@c2fc3f7705e8a703a6ecd2fffe8896f68a7c7655@@0699f1316f1b9bc17da5e98afa5b8e2d020f9a75@@7924c45e54bfae7c63a55706107b15b09662b2eb@@f95512a84b2876e3afe7101f0cb1ef49ce829c20@@b121631f7b04d7daff84154ddba26f3d4c4e672a@@596097fbb9df9734c2f3155554476d01375986ec@@a1aff5caabf6d54245af6292201483ce61f1d82e@@04073dea021fd2bea7f9459be6db0b65d2bd5eb8@@473204f653996055ebefbc58c0cd45b17bf294ee@@ddafaf7c48694e0055c0fbc4be74ebde96448047@@98847e23b50511d6466d9b4cbfe0b7d6d344894b@@6849cefc214db976c5a9783c25f7943b65ae8716@@8a6717d02f4a39fae6665718d4a459f2ffbe43ff@@c47a2b5850a05352d8611040e7dff4762f335c70@@9ae127610c18e22716ad4d07471e3955fd11f347@@f3e59caddf5ad9c5e6627a015148a4ce4823e4dc@@f82ea698cb35daad1c48bf99a2a533b00411dcd5@@730483e91375efb07f0b95d209b88e85aace70ae@@b3ad8cb9f46e02484db7a71d5cf877fca36f3b41@@94ed1467dee1043d0dd926ff303ab1a4ebfdb65e@@246773544e4212c3a702a98bcf6143f5e34fe55d@@d602c4c110f0117fd04909df12f6db46dc3b1eb2@@c5718e57fa3d9fd6b820a8521b6c6671debd5e50@@1c0683698f3b9c71479100f891c4a7d1160c2899@@6a21d8766982dd0d45933f4ec3b1b55578da86f7@@909d1cf7e9f5362b3062f183e321f41009870a59@@d12bac5dbb0cca3980e841682fea5aaa072328f8@@,09c5eb1a06b3dcb5e520ccfeb30dc4d95536db31@@
98779b2503fc87b0c3ebc8d22a862762d083acd6,false,3023728e299e26c3d21c0b90cfaacc1432342592,d4553a58c74b48d8db0d1d9eae4389bc0a60f26f,0f093565acfe2386450d820580fdaf45d4347678,4,3,7,3.5,3.46,3023728e299e26c3d21c0b90cfaacc1432342592@@4dbf2fc2785659cb7931b53a23b2fa2f69409e67@@591fc1f26800d2dde5d3af5b92b2c571d5b2c7d6@@1d88b8bd5792a453e7b689a7087ecdd813db64c7@@,d4553a58c74b48d8db0d1d9eae4389bc0a60f26f@@8fc3604836046b6167d76d807f43cbe0a89c549a@@de6539188010a03d143f3ab558fc7df2617ddeb2@@
